outer_fold,initial_label_count,strategy,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,selected_count,positive_count,positive_yield
3,10,self_paced_entropy,30,batch,False,False,5,3,0.6
3,10,self_paced_entropy,30,cumulative,False,False,20,12,0.6
3,10,self_paced_entropy,35,batch,False,False,5,4,0.8
3,10,self_paced_entropy,35,cumulative,False,False,25,16,0.64
3,10,self_paced_entropy,40,batch,False,False,5,1,0.2
3,10,self_paced_entropy,40,cumulative,False,False,30,17,0.5666666666666667
3,10,self_paced_entropy,45,batch,False,False,5,3,0.6
3,10,self_paced_entropy,45,cumulative,False,False,35,20,0.5714285714285714
3,10,self_paced_entropy,50,batch,False,False,5,3,0.6
3,10,self_paced_entropy,50,cumulative,False,False,40,23,0.575
3,10,self_paced_entropy,55,batch,False,False,5,2,0.4
3,10,self_paced_entropy,55,cumulative,False,False,45,25,0.5555555555555556
3,10,self_paced_entropy,60,batch,True,False,5,3,0.6
3,10,self_paced_entropy,60,cumulative,True,False,50,28,0.56
3,10,self_paced_entropy,65,batch,False,False,5,2,0.4
3,10,self_paced_entropy,65,cumulative,False,False,55,30,0.5454545454545454
3,10,self_paced_entropy,70,batch,False,False,5,1,0.2
3,10,self_paced_entropy,70,cumulative,False,False,60,31,0.5166666666666667
3,10,self_paced_entropy,75,batch,False,False,5,4,0.8
3,10,self_paced_entropy,75,cumulative,False,False,65,35,0.5384615384615384
3,10,self_paced_entropy,80,batch,False,False,5,0,0.0
3,10,self_paced_entropy,80,cumulative,False,False,70,35,0.5
3,10,self_paced_entropy,85,batch,False,False,5,2,0.4
3,10,self_paced_entropy,85,cumulative,False,False,75,37,0.49333333333333335
3,10,self_paced_entropy,90,batch,False,False,5,3,0.6
3,10,self_paced_entropy,90,cumulative,False,False,80,40,0.5
3,10,self_paced_entropy,95,batch,False,False,5,2,0.4
3,10,self_paced_entropy,95,cumulative,False,False,85,42,0.49411764705882355
3,10,self_paced_entropy,100,batch,False,False,5,2,0.4
3,10,self_paced_entropy,100,cumulative,False,False,90,44,0.4888888888888889
3,10,self_paced_entropy,105,batch,False,False,5,3,0.6
3,10,self_paced_entropy,105,cumulative,False,False,95,47,0.49473684210526314
3,10,self_paced_entropy,110,batch,True,False,5,4,0.8
3,10,self_paced_entropy,110,cumulative,True,False,100,51,0.51
3,10,self_paced_entropy,115,batch,False,False,5,3,0.6
3,10,self_paced_entropy,115,cumulative,False,False,105,54,0.5142857142857142
3,10,self_paced_entropy,120,batch,False,False,5,3,0.6
3,10,self_paced_entropy,120,cumulative,False,False,110,57,0.5181818181818182
3,10,self_paced_entropy,125,batch,False,False,5,3,0.6
3,10,self_paced_entropy,125,cumulative,False,False,115,60,0.5217391304347826
3,10,self_paced_entropy,130,batch,False,False,5,2,0.4
3,10,self_paced_entropy,130,cumulative,False,False,120,62,0.5166666666666667
3,10,self_paced_entropy,135,batch,False,False,5,3,0.6
3,10,self_paced_entropy,135,cumulative,False,False,125,65,0.52
3,10,self_paced_entropy,140,batch,False,False,5,3,0.6
3,10,self_paced_entropy,140,cumulative,False,False,130,68,0.5230769230769231
3,10,self_paced_entropy,145,batch,False,False,5,4,0.8
3,10,self_paced_entropy,145,cumulative,False,False,135,72,0.5333333333333333
3,10,self_paced_entropy,150,batch,False,False,5,4,0.8
3,10,self_paced_entropy,150,cumulative,False,False,140,76,0.5428571428571428
3,10,self_paced_entropy,155,batch,False,False,5,4,0.8
3,10,self_paced_entropy,155,cumulative,False,False,145,80,0.5517241379310345
3,10,self_paced_entropy,160,batch,True,False,5,3,0.6
3,10,self_paced_entropy,160,cumulative,True,False,150,83,0.5533333333333333
3,10,self_paced_entropy,165,batch,False,False,5,4,0.8
3,10,self_paced_entropy,165,cumulative,False,False,155,87,0.5612903225806452
3,10,self_paced_entropy,170,batch,False,False,5,5,1.0
3,10,self_paced_entropy,170,cumulative,False,False,160,92,0.575
3,10,self_paced_entropy,175,batch,False,False,5,5,1.0
3,10,self_paced_entropy,175,cumulative,False,False,165,97,0.5878787878787879
3,10,self_paced_entropy,180,batch,False,False,5,4,0.8
3,10,self_paced_entropy,180,cumulative,False,False,170,101,0.5941176470588235
3,10,self_paced_entropy,185,batch,False,False,5,5,1.0
3,10,self_paced_entropy,185,cumulative,False,False,175,106,0.6057142857142858
3,10,self_paced_entropy,190,batch,False,False,5,4,0.8
3,10,self_paced_entropy,190,cumulative,False,False,180,110,0.6111111111111112
3,10,self_paced_entropy,195,batch,False,False,5,4,0.8
3,10,self_paced_entropy,195,cumulative,False,False,185,114,0.6162162162162163
3,10,self_paced_entropy,200,batch,False,False,5,5,1.0
3,10,self_paced_entropy,200,cumulative,False,False,190,119,0.6263157894736842
3,10,self_paced_entropy,205,batch,False,False,5,4,0.8
3,10,self_paced_entropy,205,cumulative,False,False,195,123,0.6307692307692307
3,10,self_paced_entropy,210,batch,False,False,5,4,0.8
3,10,self_paced_entropy,210,cumulative,False,False,200,127,0.635
3,10,self_paced_entropy,215,batch,False,False,5,5,1.0
3,10,self_paced_entropy,215,cumulative,False,False,205,132,0.6439024390243903
3,10,self_paced_entropy,220,batch,False,False,5,5,1.0
3,10,self_paced_entropy,220,cumulative,False,False,210,137,0.6523809523809524
3,10,self_paced_entropy,225,batch,False,False,5,5,1.0
3,10,self_paced_entropy,225,cumulative,False,False,215,142,0.6604651162790698
3,10,self_paced_entropy,230,batch,False,False,5,5,1.0
3,10,self_paced_entropy,230,cumulative,False,False,220,147,0.6681818181818182
3,10,self_paced_entropy,235,batch,False,True,5,5,1.0
3,10,self_paced_entropy,235,cumulative,False,True,225,152,0.6755555555555556
3,10,static_easy_entropy,15,batch,False,False,5,2,0.4
3,10,static_easy_entropy,15,cumulative,False,False,5,2,0.4
3,10,static_easy_entropy,20,batch,False,False,5,2,0.4
3,10,static_easy_entropy,20,cumulative,False,False,10,4,0.4
3,10,static_easy_entropy,25,batch,False,False,5,5,1.0
3,10,static_easy_entropy,25,cumulative,False,False,15,9,0.6
3,10,static_easy_entropy,30,batch,False,False,5,3,0.6
3,10,static_easy_entropy,30,cumulative,False,False,20,12,0.6
3,10,static_easy_entropy,35,batch,False,False,5,4,0.8
3,10,static_easy_entropy,35,cumulative,False,False,25,16,0.64
3,10,static_easy_entropy,40,batch,False,False,5,2,0.4
3,10,static_easy_entropy,40,cumulative,False,False,30,18,0.6
3,10,static_easy_entropy,45,batch,False,False,5,3,0.6
3,10,static_easy_entropy,45,cumulative,False,False,35,21,0.6
3,10,static_easy_entropy,50,batch,False,False,5,2,0.4
3,10,static_easy_entropy,50,cumulative,False,False,40,23,0.575
3,10,static_easy_entropy,55,batch,False,False,5,3,0.6
3,10,static_easy_entropy,55,cumulative,False,False,45,26,0.5777777777777777
3,10,static_easy_entropy,60,batch,True,False,5,4,0.8
3,10,static_easy_entropy,60,cumulative,True,False,50,30,0.6
3,10,static_easy_entropy,65,batch,False,False,5,3,0.6
3,10,static_easy_entropy,65,cumulative,False,False,55,33,0.6
3,10,static_easy_entropy,70,batch,False,False,5,2,0.4
3,10,static_easy_entropy,70,cumulative,False,False,60,35,0.5833333333333334
3,10,static_easy_entropy,75,batch,False,False,5,1,0.2
3,10,static_easy_entropy,75,cumulative,False,False,65,36,0.5538461538461539
3,10,static_easy_entropy,80,batch,False,False,5,3,0.6
3,10,static_easy_entropy,80,cumulative,False,False,70,39,0.5571428571428572
3,10,static_easy_entropy,85,batch,False,False,5,5,1.0
3,10,static_easy_entropy,85,cumulative,False,False,75,44,0.5866666666666667
3,10,static_easy_entropy,90,batch,False,False,5,5,1.0
3,10,static_easy_entropy,90,cumulative,False,False,80,49,0.6125
3,10,static_easy_entropy,95,batch,False,False,5,5,1.0
3,10,static_easy_entropy,95,cumulative,False,False,85,54,0.6352941176470588
3,10,static_easy_entropy,100,batch,False,False,5,3,0.6
3,10,static_easy_entropy,100,cumulative,False,False,90,57,0.6333333333333333
3,10,static_easy_entropy,105,batch,False,False,5,2,0.4
3,10,static_easy_entropy,105,cumulative,False,False,95,59,0.6210526315789474
3,10,static_easy_entropy,110,batch,True,False,5,0,0.0
3,10,static_easy_entropy,110,cumulative,True,False,100,59,0.59
3,10,static_easy_entropy,115,batch,False,False,5,3,0.6
3,10,static_easy_entropy,115,cumulative,False,False,105,62,0.5904761904761905
3,10,static_easy_entropy,120,batch,False,False,5,5,1.0
3,10,static_easy_entropy,120,cumulative,False,False,110,67,0.6090909090909091
3,10,static_easy_entropy,125,batch,False,False,5,4,0.8
3,10,static_easy_entropy,125,cumulative,False,False,115,71,0.6173913043478261
3,10,static_easy_entropy,130,batch,False,False,5,1,0.2
3,10,static_easy_entropy,130,cumulative,False,False,120,72,0.6
3,10,static_easy_entropy,135,batch,False,False,5,1,0.2
3,10,static_easy_entropy,135,cumulative,False,False,125,73,0.584
3,10,static_easy_entropy,140,batch,False,False,5,4,0.8
3,10,static_easy_entropy,140,cumulative,False,False,130,77,0.5923076923076923
3,10,static_easy_entropy,145,batch,False,False,5,3,0.6
3,10,static_easy_entropy,145,cumulative,False,False,135,80,0.5925925925925926
3,10,static_easy_entropy,150,batch,False,False,5,2,0.4
3,10,static_easy_entropy,150,cumulative,False,False,140,82,0.5857142857142857
3,10,static_easy_entropy,155,batch,False,False,5,3,0.6
3,10,static_easy_entropy,155,cumulative,False,False,145,85,0.5862068965517241
3,10,static_easy_entropy,160,batch,True,False,5,2,0.4
3,10,static_easy_entropy,160,cumulative,True,False,150,87,0.58
3,10,static_easy_entropy,165,batch,False,False,5,4,0.8
3,10,static_easy_entropy,165,cumulative,False,False,155,91,0.5870967741935483
3,10,static_easy_entropy,170,batch,False,False,5,4,0.8
3,10,static_easy_entropy,170,cumulative,False,False,160,95,0.59375
3,10,static_easy_entropy,175,batch,False,False,5,4,0.8
3,10,static_easy_entropy,175,cumulative,False,False,165,99,0.6
3,10,static_easy_entropy,180,batch,False,False,5,3,0.6
3,10,static_easy_entropy,180,cumulative,False,False,170,102,0.6
3,10,static_easy_entropy,185,batch,False,False,5,3,0.6
3,10,static_easy_entropy,185,cumulative,False,False,175,105,0.6
3,10,static_easy_entropy,190,batch,False,False,5,5,1.0
3,10,static_easy_entropy,190,cumulative,False,False,180,110,0.6111111111111112
3,10,static_easy_entropy,195,batch,False,False,5,3,0.6
3,10,static_easy_entropy,195,cumulative,False,False,185,113,0.6108108108108108
3,10,static_easy_entropy,200,batch,False,False,5,5,1.0
3,10,static_easy_entropy,200,cumulative,False,False,190,118,0.6210526315789474
3,10,static_easy_entropy,205,batch,False,False,5,5,1.0
3,10,static_easy_entropy,205,cumulative,False,False,195,123,0.6307692307692307
3,10,static_easy_entropy,210,batch,False,False,5,5,1.0
3,10,static_easy_entropy,210,cumulative,False,False,200,128,0.64
3,10,static_easy_entropy,215,batch,False,False,5,4,0.8
3,10,static_easy_entropy,215,cumulative,False,False,205,132,0.6439024390243903
3,10,static_easy_entropy,220,batch,False,False,5,5,1.0
3,10,static_easy_entropy,220,cumulative,False,False,210,137,0.6523809523809524
3,10,static_easy_entropy,225,batch,False,False,5,5,1.0
3,10,static_easy_entropy,225,cumulative,False,False,215,142,0.6604651162790698
3,10,static_easy_entropy,230,batch,False,False,5,5,1.0
3,10,static_easy_entropy,230,cumulative,False,False,220,147,0.6681818181818182
3,10,static_easy_entropy,235,batch,False,True,5,5,1.0
3,10,static_easy_entropy,235,cumulative,False,True,225,152,0.6755555555555556
