outer_fold,initial_label_count,strategy,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,selected_count,mean_pairwise_normalized_levenshtein,minimum_pairwise_normalized_levenshtein
2,10,static_easy_entropy,225,cumulative,False,False,215,0.8665336273883328,0.09090909090909091
2,10,static_easy_entropy,230,batch,False,False,5,0.8039285714285714,0.23809523809523808
2,10,static_easy_entropy,230,cumulative,False,False,220,0.8691607581224642,0.0625
2,10,static_easy_entropy,235,batch,False,True,5,0.7517857142857143,0.0625
2,10,static_easy_entropy,235,cumulative,False,True,225,0.8706288119398239,0.0625
3,10,predictive_entropy,15,batch,False,False,5,0.9444444444444444,0.8333333333333334
3,10,predictive_entropy,15,cumulative,False,False,5,0.9444444444444444,0.8333333333333334
3,10,predictive_entropy,20,batch,False,False,5,0.8817543859649123,0.8
3,10,predictive_entropy,20,cumulative,False,False,10,0.9114035087719299,0.7894736842105263
3,10,predictive_entropy,25,batch,False,False,5,0.9266666666666666,0.6
3,10,predictive_entropy,25,cumulative,False,False,15,0.9244289294665234,0.6
3,10,predictive_entropy,30,batch,False,False,5,0.4875,0.0625
3,10,predictive_entropy,30,cumulative,False,False,20,0.9012402717319615,0.0625
3,10,predictive_entropy,35,batch,False,False,5,0.8833333333333333,0.6666666666666666
3,10,predictive_entropy,35,cumulative,False,False,25,0.90769917850181,0.0625
3,10,predictive_entropy,40,batch,False,False,5,0.8569264069264069,0.16666666666666666
3,10,predictive_entropy,40,cumulative,False,False,30,0.8998814652444417,0.0625
3,10,predictive_entropy,45,batch,False,False,5,0.9111111111111111,0.6666666666666666
3,10,predictive_entropy,45,cumulative,False,False,35,0.9027965667925862,0.0625
3,10,predictive_entropy,50,batch,False,False,5,0.9477777777777778,0.7777777777777778
3,10,predictive_entropy,50,cumulative,False,False,40,0.9000460906053012,0.0625
3,10,predictive_entropy,55,batch,False,False,5,0.7833333333333333,0.14285714285714285
3,10,predictive_entropy,55,cumulative,False,False,45,0.8936858800275865,0.0625
3,10,predictive_entropy,60,batch,True,False,5,0.8633333333333333,0.6666666666666666
3,10,predictive_entropy,60,cumulative,True,False,50,0.8887329114375301,0.0625
3,10,predictive_entropy,65,batch,False,False,5,0.9166666666666666,0.3333333333333333
3,10,predictive_entropy,65,cumulative,False,False,55,0.8890313958296414,0.0625
3,10,predictive_entropy,70,batch,False,False,5,0.8714285714285714,0.3333333333333333
3,10,predictive_entropy,70,cumulative,False,False,60,0.8876484332728757,0.0625
3,10,predictive_entropy,75,batch,False,False,5,0.31666666666666665,0.16666666666666666
3,10,predictive_entropy,75,cumulative,False,False,65,0.8723407111893954,0.0625
3,10,predictive_entropy,80,batch,False,False,5,0.8152380952380952,0.2
3,10,predictive_entropy,80,cumulative,False,False,70,0.8713388103548286,0.0625
3,10,predictive_entropy,85,batch,False,False,5,0.8595238095238095,0.16666666666666666
3,10,predictive_entropy,85,cumulative,False,False,75,0.8707753748280064,0.0625
3,10,predictive_entropy,90,batch,False,False,5,0.8666666666666667,0.3333333333333333
3,10,predictive_entropy,90,cumulative,False,False,80,0.868028216278133,0.0625
3,10,predictive_entropy,95,batch,False,False,5,0.875,0.5
3,10,predictive_entropy,95,cumulative,False,False,85,0.8751378882228064,0.0625
3,10,predictive_entropy,100,batch,False,False,5,0.6166666666666667,0.16666666666666666
3,10,predictive_entropy,100,cumulative,False,False,90,0.867380264018348,0.0625
3,10,predictive_entropy,105,batch,False,False,5,0.21666666666666665,0.16666666666666666
3,10,predictive_entropy,105,cumulative,False,False,95,0.8533720150762055,0.0625
3,10,predictive_entropy,110,batch,True,False,5,0.5333333333333333,0.16666666666666666
3,10,predictive_entropy,110,cumulative,True,False,100,0.843690714772852,0.0625
3,10,predictive_entropy,115,batch,False,False,5,0.8766666666666667,0.6
3,10,predictive_entropy,115,cumulative,False,False,105,0.8429726582593124,0.0625
3,10,predictive_entropy,120,batch,False,False,5,0.6333333333333333,0.3333333333333333
3,10,predictive_entropy,120,cumulative,False,False,110,0.8401081883696782,0.0625
3,10,predictive_entropy,125,batch,False,False,5,0.9547619047619047,0.8333333333333334
3,10,predictive_entropy,125,cumulative,False,False,115,0.8487050430667196,0.0625
3,10,predictive_entropy,130,batch,False,False,5,0.8904761904761904,0.3333333333333333
3,10,predictive_entropy,130,cumulative,False,False,120,0.8481996621083309,0.0625
3,10,predictive_entropy,135,batch,False,False,5,0.8652777777777778,0.4444444444444444
3,10,predictive_entropy,135,cumulative,False,False,125,0.8496353276887233,0.0625
3,10,predictive_entropy,140,batch,False,False,5,0.9,0.16666666666666666
3,10,predictive_entropy,140,cumulative,False,False,130,0.850087834668618,0.0625
3,10,predictive_entropy,145,batch,False,False,5,0.8833333333333333,0.16666666666666666
3,10,predictive_entropy,145,cumulative,False,False,135,0.8538762172320259,0.0625
3,10,predictive_entropy,150,batch,False,False,5,0.5833333333333334,0.16666666666666666
3,10,predictive_entropy,150,cumulative,False,False,140,0.8470242485827763,0.0625
3,10,predictive_entropy,155,batch,False,False,5,0.9033333333333333,0.6
3,10,predictive_entropy,155,cumulative,False,False,145,0.8520413224479695,0.0625
3,10,predictive_entropy,160,batch,True,False,5,0.9,0.6666666666666666
3,10,predictive_entropy,160,cumulative,True,False,150,0.8573017899980104,0.0625
3,10,predictive_entropy,165,batch,False,False,5,0.8333333333333334,0.16666666666666666
3,10,predictive_entropy,165,cumulative,False,False,155,0.857056583693686,0.0625
3,10,predictive_entropy,170,batch,False,False,5,0.8633333333333333,0.7
3,10,predictive_entropy,170,cumulative,False,False,160,0.8580053813570757,0.0625
3,10,predictive_entropy,175,batch,False,False,5,0.8791666666666667,0.3333333333333333
3,10,predictive_entropy,175,cumulative,False,False,165,0.8569256637304251,0.0625
3,10,predictive_entropy,180,batch,False,False,5,0.7266666666666667,0.16666666666666666
3,10,predictive_entropy,180,cumulative,False,False,170,0.8589182306275662,0.0625
3,10,predictive_entropy,185,batch,False,False,5,0.8139285714285714,0.625
3,10,predictive_entropy,185,cumulative,False,False,175,0.8582315546541629,0.0625
3,10,predictive_entropy,190,batch,False,False,5,0.3,0.16666666666666666
3,10,predictive_entropy,190,cumulative,False,False,180,0.8511335502573374,0.0625
3,10,predictive_entropy,195,batch,False,False,5,0.7833333333333333,0.16666666666666666
3,10,predictive_entropy,195,cumulative,False,False,185,0.8515373553216803,0.0625
3,10,predictive_entropy,200,batch,False,False,5,0.8538095238095238,0.16666666666666666
3,10,predictive_entropy,200,cumulative,False,False,190,0.8505053283551063,0.0625
3,10,predictive_entropy,205,batch,False,False,5,0.8291666666666667,0.16666666666666666
3,10,predictive_entropy,205,cumulative,False,False,195,0.8501655566454807,0.0625
3,10,predictive_entropy,210,batch,False,False,5,0.6645833333333333,0.25
3,10,predictive_entropy,210,cumulative,False,False,200,0.8528958220032341,0.0625
3,10,predictive_entropy,215,batch,False,False,5,0.9333333333333333,0.6666666666666666
3,10,predictive_entropy,215,cumulative,False,False,205,0.8534384798187373,0.0625
3,10,predictive_entropy,220,batch,False,False,5,0.5225,0.1
3,10,predictive_entropy,220,cumulative,False,False,210,0.8564303134698321,0.0625
3,10,predictive_entropy,225,batch,False,False,5,0.9142857142857143,0.14285714285714285
3,10,predictive_entropy,225,cumulative,False,False,215,0.8585260699465563,0.0625
3,10,predictive_entropy,230,batch,False,False,5,0.86,0.1
3,10,predictive_entropy,230,cumulative,False,False,220,0.8602983042770518,0.0625
3,10,predictive_entropy,235,batch,False,True,5,0.77,0.1
3,10,predictive_entropy,235,cumulative,False,True,225,0.8618836134046034,0.0625
3,10,random,15,batch,False,False,5,0.9333333333333333,0.6666666666666666
3,10,random,15,cumulative,False,False,5,0.9333333333333333,0.6666666666666666
3,10,random,20,batch,False,False,5,0.9523809523809523,0.8333333333333334
3,10,random,20,cumulative,False,False,10,0.9126984126984127,0.6666666666666666
3,10,random,25,batch,False,False,5,0.8538095238095238,0.7142857142857143
3,10,random,25,cumulative,False,False,15,0.8889795918367347,0.5
3,10,random,30,batch,False,False,5,0.6976190476190476,0.16666666666666666
3,10,random,30,cumulative,False,False,20,0.8721365914786967,0.16666666666666666
3,10,random,35,batch,False,False,5,0.9272222222222222,0.8
3,10,random,35,cumulative,False,False,25,0.8812420634920635,0.16666666666666666
3,10,random,40,batch,False,False,5,0.8566666666666667,0.5
3,10,random,40,cumulative,False,False,30,0.8767405582922825,0.16666666666666666
3,10,random,45,batch,False,False,5,0.9,0.7777777777777778
3,10,random,45,cumulative,False,False,35,0.8702240896358543,0.16666666666666666
3,10,random,50,batch,False,False,5,0.9333333333333333,0.3333333333333333
3,10,random,50,cumulative,False,False,40,0.870768722018722,0.16666666666666666
3,10,random,55,batch,False,False,5,0.9095238095238095,0.5714285714285714
3,10,random,55,cumulative,False,False,45,0.8771941638608305,0.14285714285714285
3,10,random,60,batch,True,False,5,0.8366666666666667,0.6666666666666666
3,10,random,60,cumulative,True,False,50,0.8722027858762552,0.14285714285714285
3,10,random,65,batch,False,False,5,0.9541666666666667,0.8333333333333334
3,10,random,65,cumulative,False,False,55,0.8745338303671637,0.14285714285714285
3,10,random,70,batch,False,False,5,0.7733333333333333,0.3333333333333333
3,10,random,70,cumulative,False,False,60,0.8685031611514662,0.14285714285714285
3,10,random,75,batch,False,False,5,0.9457142857142857,0.8
3,10,random,75,cumulative,False,False,65,0.8705603250915751,0.14285714285714285
3,10,random,80,batch,False,False,5,0.8688888888888888,0.7
3,10,random,80,cumulative,False,False,70,0.872147704492425,0.1
3,10,random,85,batch,False,False,5,0.8944444444444445,0.3333333333333333
3,10,random,85,cumulative,False,False,75,0.871499856999857,0.1
3,10,random,90,batch,False,False,5,0.915,0.8333333333333334
3,10,random,90,cumulative,False,False,80,0.8714906067912397,0.1
3,10,random,95,batch,False,False,5,0.5833333333333334,0.16666666666666666
3,10,random,95,cumulative,False,False,85,0.86359377084167,0.1
3,10,random,100,batch,False,False,5,0.7208333333333333,0.16666666666666666
3,10,random,100,cumulative,False,False,90,0.8582935021699066,0.1
3,10,random,105,batch,False,False,5,0.8833333333333333,0.16666666666666666
3,10,random,105,cumulative,False,False,95,0.8589326596633428,0.1
3,10,random,110,batch,True,False,5,0.8933333333333333,0.6666666666666666
3,10,random,110,cumulative,True,False,100,0.8599173881673882,0.1
3,10,random,115,batch,False,False,5,0.8933333333333333,0.5
3,10,random,115,cumulative,False,False,105,0.8581830338973196,0.1
3,10,random,120,batch,False,False,5,0.8275,0.3125
3,10,random,120,cumulative,False,False,110,0.8633848974674663,0.1
3,10,random,125,batch,False,False,5,0.9023809523809524,0.3333333333333333
3,10,random,125,cumulative,False,False,115,0.8611613575000303,0.1
3,10,random,130,batch,False,False,5,0.7275,0.3333333333333333
3,10,random,130,cumulative,False,False,120,0.8567966075319017,0.0625
3,10,random,135,batch,False,False,5,0.9526785714285714,0.8571428571428571
3,10,random,135,cumulative,False,False,125,0.8595572964669739,0.0625
3,10,random,140,batch,False,False,5,0.9022222222222223,0.6666666666666666
3,10,random,140,cumulative,False,False,130,0.8656882566184891,0.0625
3,10,random,145,batch,False,False,5,0.8509523809523809,0.3333333333333333
3,10,random,145,cumulative,False,False,135,0.8639367974940114,0.0625
3,10,random,150,batch,False,False,5,0.8770833333333333,0.6666666666666666
3,10,random,150,cumulative,False,False,140,0.8648842354687678,0.0625
3,10,random,155,batch,False,False,5,0.8533333333333334,0.3333333333333333
3,10,random,155,cumulative,False,False,145,0.8637125030408076,0.0625
3,10,random,160,batch,True,False,5,0.8430952380952381,0.6666666666666666
3,10,random,160,cumulative,True,False,150,0.8671891978267817,0.0625
3,10,random,165,batch,False,False,5,0.8666666666666667,0.16666666666666666
3,10,random,165,cumulative,False,False,155,0.8669072888197312,0.0625
3,10,random,170,batch,False,False,5,0.8680952380952381,0.6666666666666666
3,10,random,170,cumulative,False,False,160,0.8666966469501847,0.0625
3,10,random,175,batch,False,False,5,0.8904761904761904,0.3333333333333333
3,10,random,175,cumulative,False,False,165,0.8659916822111944,0.0625
3,10,random,180,batch,False,False,5,0.9008771929824562,0.16666666666666666
3,10,random,180,cumulative,False,False,170,0.8655154477445499,0.0625
3,10,random,185,batch,False,False,5,0.9347222222222222,0.8333333333333334
3,10,random,185,cumulative,False,False,175,0.8681128628906695,0.0625
3,10,random,190,batch,False,False,5,0.6666666666666666,0.16666666666666666
3,10,random,190,cumulative,False,False,180,0.8649668223164989,0.0625
3,10,random,195,batch,False,False,5,0.7277777777777777,0.3333333333333333
3,10,random,195,cumulative,False,False,185,0.8614407027164465,0.0625
3,10,random,200,batch,False,False,5,0.9166666666666666,0.8333333333333334
3,10,random,200,cumulative,False,False,190,0.8619817825218388,0.0625
3,10,random,205,batch,False,False,5,0.9333333333333333,0.8333333333333334
3,10,random,205,cumulative,False,False,195,0.8633900229912167,0.0625
3,10,random,210,batch,False,False,5,0.8166666666666667,0.5
3,10,random,210,cumulative,False,False,200,0.8640308292716716,0.0625
3,10,random,215,batch,False,False,5,0.8704761904761905,0.3333333333333333
3,10,random,215,cumulative,False,False,205,0.8638402703115192,0.0625
3,10,random,220,batch,False,False,5,0.8833333333333333,0.3333333333333333
3,10,random,220,cumulative,False,False,210,0.8632561177189194,0.0625
3,10,random,225,batch,False,False,5,0.9,0.5
3,10,random,225,cumulative,False,False,215,0.8625991607287435,0.0625
3,10,random,230,batch,False,False,5,0.8818181818181818,0.3333333333333333
3,10,random,230,cumulative,False,False,220,0.8618364782873696,0.0625
3,10,random,235,batch,False,True,5,0.8777777777777778,0.3333333333333333
3,10,random,235,cumulative,False,True,225,0.8618836134046034,0.0625
3,10,self_paced_entropy,15,batch,False,False,5,0.8380952380952381,0.14285714285714285
3,10,self_paced_entropy,15,cumulative,False,False,5,0.8380952380952381,0.14285714285714285
3,10,self_paced_entropy,20,batch,False,False,5,0.8904761904761904,0.6666666666666666
3,10,self_paced_entropy,20,cumulative,False,False,10,0.9296296296296296,0.14285714285714285
3,10,self_paced_entropy,25,batch,False,False,5,0.7444444444444445,0.3333333333333333
3,10,self_paced_entropy,25,cumulative,False,False,15,0.8917800453514739,0.14285714285714285
3,10,self_paced_entropy,30,batch,False,False,5,0.956060606060606,0.8333333333333334
3,10,self_paced_entropy,30,cumulative,False,False,20,0.8867845750740487,0.14285714285714285
3,10,self_paced_entropy,35,batch,False,False,5,0.8614285714285714,0.8
3,10,self_paced_entropy,35,cumulative,False,False,25,0.8854707792207792,0.14285714285714285
3,10,self_paced_entropy,40,batch,False,False,5,0.9214285714285715,0.8333333333333334
3,10,self_paced_entropy,40,cumulative,False,False,30,0.8900610373024166,0.14285714285714285
3,10,self_paced_entropy,45,batch,False,False,5,0.8433333333333334,0.5
3,10,self_paced_entropy,45,cumulative,False,False,35,0.8923211708925994,0.14285714285714285
3,10,self_paced_entropy,50,batch,False,False,5,0.6433333333333333,0.16666666666666666
3,10,self_paced_entropy,50,cumulative,False,False,40,0.8893229918229918,0.14285714285714285
3,10,self_paced_entropy,55,batch,False,False,5,0.7333333333333334,0.3333333333333333
3,10,self_paced_entropy,55,cumulative,False,False,45,0.890746060897576,0.14285714285714285
3,10,self_paced_entropy,60,batch,True,False,5,0.3,0.16666666666666666
3,10,self_paced_entropy,60,cumulative,True,False,50,0.876690697058044,0.14285714285714285
3,10,self_paced_entropy,65,batch,False,False,5,0.9388888888888889,0.6666666666666666
3,10,self_paced_entropy,65,cumulative,False,False,55,0.8823924429479985,0.14285714285714285
3,10,self_paced_entropy,70,batch,False,False,5,0.5833333333333334,0.16666666666666666
3,10,self_paced_entropy,70,cumulative,False,False,60,0.8705535174179242,0.14285714285714285
3,10,self_paced_entropy,75,batch,False,False,5,0.2833333333333333,0.16666666666666666
3,10,self_paced_entropy,75,cumulative,False,False,65,0.8515887931512931,0.14285714285714285
3,10,self_paced_entropy,80,batch,False,False,5,0.3333333333333333,0.16666666666666666
3,10,self_paced_entropy,80,cumulative,False,False,70,0.8330639431881668,0.14285714285714285
3,10,self_paced_entropy,85,batch,False,False,5,0.9133333333333333,0.6666666666666666
3,10,self_paced_entropy,85,cumulative,False,False,75,0.8388593398593399,0.14285714285714285
3,10,self_paced_entropy,90,batch,False,False,5,0.25,0.16666666666666666
3,10,self_paced_entropy,90,cumulative,False,False,80,0.8197225076259886,0.14285714285714285
3,10,self_paced_entropy,95,batch,False,False,5,0.7166666666666667,0.3333333333333333
3,10,self_paced_entropy,95,cumulative,False,False,85,0.8140178091438596,0.14285714285714285
3,10,self_paced_entropy,100,batch,False,False,5,0.31666666666666665,0.16666666666666666
3,10,self_paced_entropy,100,cumulative,False,False,90,0.7978975414930471,0.14285714285714285
3,10,self_paced_entropy,105,batch,False,False,5,0.5444444444444444,0.3333333333333333
3,10,self_paced_entropy,105,cumulative,False,False,95,0.7875629434643993,0.14285714285714285
3,10,self_paced_entropy,110,batch,True,False,5,0.6777777777777778,0.25
3,10,self_paced_entropy,110,cumulative,True,False,100,0.7980508220735494,0.14285714285714285
3,10,self_paced_entropy,115,batch,False,False,5,0.5333333333333333,0.16666666666666666
3,10,self_paced_entropy,115,cumulative,False,False,105,0.7899093333914763,0.14285714285714285
3,10,self_paced_entropy,120,batch,False,False,5,0.8708333333333333,0.25
3,10,self_paced_entropy,120,cumulative,False,False,110,0.8017305516742548,0.14285714285714285
3,10,self_paced_entropy,125,batch,False,False,5,0.9547619047619047,0.8333333333333334
3,10,self_paced_entropy,125,cumulative,False,False,115,0.8130634860097102,0.14285714285714285
3,10,self_paced_entropy,130,batch,False,False,5,0.9666666666666667,0.8333333333333334
3,10,self_paced_entropy,130,cumulative,False,False,120,0.8183039175266066,0.14285714285714285
3,10,self_paced_entropy,135,batch,False,False,5,0.91,0.8
3,10,self_paced_entropy,135,cumulative,False,False,125,0.8255543964995578,0.09090909090909091
3,10,self_paced_entropy,140,batch,False,False,5,0.9166666666666666,0.3333333333333333
3,10,self_paced_entropy,140,cumulative,False,False,130,0.8254589209240372,0.09090909090909091
3,10,self_paced_entropy,145,batch,False,False,5,0.95,0.8333333333333334
3,10,self_paced_entropy,145,cumulative,False,False,135,0.8318239111481234,0.09090909090909091
3,10,self_paced_entropy,150,batch,False,False,5,0.8241666666666667,0.6
3,10,self_paced_entropy,150,cumulative,False,False,140,0.8380200459298609,0.09090909090909091
3,10,self_paced_entropy,155,batch,False,False,5,0.8857142857142857,0.7142857142857143
3,10,self_paced_entropy,155,cumulative,False,False,145,0.8407135220569129,0.09090909090909091
3,10,self_paced_entropy,160,batch,True,False,5,0.8633333333333333,0.625
3,10,self_paced_entropy,160,cumulative,True,False,150,0.8455616342394866,0.09090909090909091
3,10,self_paced_entropy,165,batch,False,False,5,0.8847222222222222,0.6666666666666666
3,10,self_paced_entropy,165,cumulative,False,False,155,0.8481920981313524,0.0625
3,10,self_paced_entropy,170,batch,False,False,5,0.83,0.16666666666666666
3,10,self_paced_entropy,170,cumulative,False,False,160,0.8477661966134844,0.0625
3,10,self_paced_entropy,175,batch,False,False,5,0.6666666666666666,0.16666666666666666
3,10,self_paced_entropy,175,cumulative,False,False,165,0.8440155407949199,0.0625
3,10,self_paced_entropy,180,batch,False,False,5,0.9166666666666667,0.8333333333333334
3,10,self_paced_entropy,180,cumulative,False,False,170,0.8472907673020795,0.0625
3,10,self_paced_entropy,185,batch,False,False,5,0.7958333333333333,0.16666666666666666
3,10,self_paced_entropy,185,cumulative,False,False,175,0.8491890343737635,0.0625
3,10,self_paced_entropy,190,batch,False,False,5,0.9,0.3333333333333333
3,10,self_paced_entropy,190,cumulative,False,False,180,0.8486446042405074,0.0625
3,10,self_paced_entropy,195,batch,False,False,5,0.7166666666666667,0.16666666666666666
3,10,self_paced_entropy,195,cumulative,False,False,185,0.8464762330794939,0.0625
3,10,self_paced_entropy,200,batch,False,False,5,0.8811309523809524,0.8
3,10,self_paced_entropy,200,cumulative,False,False,190,0.8478052986804031,0.0625
3,10,self_paced_entropy,205,batch,False,False,5,0.85,0.3333333333333333
3,10,self_paced_entropy,205,cumulative,False,False,195,0.8471232881284427,0.0625
3,10,self_paced_entropy,210,batch,False,False,5,0.6833333333333333,0.3333333333333333
3,10,self_paced_entropy,210,cumulative,False,False,200,0.8511088351207698,0.0625
3,10,self_paced_entropy,215,batch,False,False,5,0.8200000000000001,0.2
3,10,self_paced_entropy,215,cumulative,False,False,205,0.8526761577999025,0.0625
3,10,self_paced_entropy,220,batch,False,False,5,0.9160714285714285,0.2857142857142857
3,10,self_paced_entropy,220,cumulative,False,False,210,0.8553728468817328,0.0625
3,10,self_paced_entropy,225,batch,False,False,5,0.58,0.1
3,10,self_paced_entropy,225,cumulative,False,False,215,0.857759746532296,0.0625
3,10,self_paced_entropy,230,batch,False,False,5,0.87625,0.1
3,10,self_paced_entropy,230,cumulative,False,False,220,0.8600256021940331,0.0625
3,10,self_paced_entropy,235,batch,False,True,5,0.9175438596491228,0.7333333333333333
3,10,self_paced_entropy,235,cumulative,False,True,225,0.8618836134046034,0.0625
3,10,static_easy_entropy,15,batch,False,False,5,0.8380952380952381,0.14285714285714285
3,10,static_easy_entropy,15,cumulative,False,False,5,0.8380952380952381,0.14285714285714285
3,10,static_easy_entropy,20,batch,False,False,5,0.8904761904761904,0.6666666666666666
3,10,static_easy_entropy,20,cumulative,False,False,10,0.9296296296296296,0.14285714285714285
3,10,static_easy_entropy,25,batch,False,False,5,0.7444444444444445,0.3333333333333333
3,10,static_easy_entropy,25,cumulative,False,False,15,0.8917800453514739,0.14285714285714285
3,10,static_easy_entropy,30,batch,False,False,5,0.9108225108225109,0.6666666666666666
3,10,static_easy_entropy,30,cumulative,False,False,20,0.8874343054606213,0.14285714285714285
3,10,static_easy_entropy,35,batch,False,False,5,0.7395238095238095,0.14285714285714285
3,10,static_easy_entropy,35,cumulative,False,False,25,0.8718858826358826,0.14285714285714285
3,10,static_easy_entropy,40,batch,False,False,5,0.9015873015873016,0.8333333333333334
3,10,static_easy_entropy,40,cumulative,False,False,30,0.880877245360004,0.14285714285714285
3,10,static_easy_entropy,45,batch,False,False,5,0.7166666666666667,0.3333333333333333
3,10,static_easy_entropy,45,cumulative,False,False,35,0.8926712503183092,0.14285714285714285
3,10,static_easy_entropy,50,batch,False,False,5,0.6333333333333333,0.16666666666666666
3,10,static_easy_entropy,50,cumulative,False,False,40,0.8898571798571798,0.14285714285714285
3,10,static_easy_entropy,55,batch,False,False,5,0.31666666666666665,0.16666666666666666
3,10,static_easy_entropy,55,cumulative,False,False,45,0.8724567463961403,0.14285714285714285
3,10,static_easy_entropy,60,batch,True,False,5,0.21666666666666665,0.16666666666666666
3,10,static_easy_entropy,60,cumulative,True,False,50,0.8472196012604176,0.14285714285714285
3,10,static_easy_entropy,65,batch,False,False,5,0.39999999999999997,0.16666666666666666
3,10,static_easy_entropy,65,cumulative,False,False,55,0.8244264676587909,0.14285714285714285
3,10,static_easy_entropy,70,batch,False,False,5,0.2833333333333333,0.16666666666666666
3,10,static_easy_entropy,70,cumulative,False,False,60,0.8016610006440515,0.14285714285714285
3,10,static_easy_entropy,75,batch,False,False,5,0.31666666666666665,0.16666666666666666
3,10,static_easy_entropy,75,cumulative,False,False,65,0.7796817071817072,0.14285714285714285
3,10,static_easy_entropy,80,batch,False,False,5,0.36666666666666664,0.16666666666666666
3,10,static_easy_entropy,80,cumulative,False,False,70,0.7599627747453834,0.14285714285714285
3,10,static_easy_entropy,85,batch,False,False,5,0.6,0.3333333333333333
3,10,static_easy_entropy,85,cumulative,False,False,75,0.7498817778817779,0.14285714285714285
3,10,static_easy_entropy,90,batch,False,False,5,0.6,0.3333333333333333
3,10,static_easy_entropy,90,cumulative,False,False,80,0.7395553180996219,0.14285714285714285
3,10,static_easy_entropy,95,batch,False,False,5,0.5166666666666667,0.16666666666666666
3,10,static_easy_entropy,95,cumulative,False,False,85,0.7289040868872801,0.14285714285714285
3,10,static_easy_entropy,100,batch,False,False,5,0.26666666666666666,0.16666666666666666
3,10,static_easy_entropy,100,cumulative,False,False,90,0.7111995647576171,0.14285714285714285
3,10,static_easy_entropy,105,batch,False,False,5,0.5166666666666667,0.16666666666666666
3,10,static_easy_entropy,105,cumulative,False,False,95,0.7028176501860712,0.14285714285714285
3,10,static_easy_entropy,110,batch,True,False,5,0.85,0.5
3,10,static_easy_entropy,110,cumulative,True,False,100,0.7251767968283119,0.14285714285714285
3,10,static_easy_entropy,115,batch,False,False,5,0.7666666666666667,0.16666666666666666
3,10,static_easy_entropy,115,cumulative,False,False,105,0.7257557191485763,0.14285714285714285
3,10,static_easy_entropy,120,batch,False,False,5,0.949047619047619,0.8333333333333334
3,10,static_easy_entropy,120,cumulative,False,False,110,0.7378839930341181,0.14285714285714285
3,10,static_easy_entropy,125,batch,False,False,5,0.7166666666666667,0.16666666666666666
3,10,static_easy_entropy,125,cumulative,False,False,115,0.7366514991915449,0.14285714285714285
3,10,static_easy_entropy,130,batch,False,False,5,0.9333333333333333,0.8333333333333334
3,10,static_easy_entropy,130,cumulative,False,False,120,0.7510634455802523,0.14285714285714285
3,10,static_easy_entropy,135,batch,False,False,5,0.9666666666666667,0.8333333333333334
3,10,static_easy_entropy,135,cumulative,False,False,125,0.760235218544896,0.14285714285714285
3,10,static_easy_entropy,140,batch,False,False,5,0.9333333333333333,0.5
3,10,static_easy_entropy,140,cumulative,False,False,130,0.7693635477356408,0.14285714285714285
3,10,static_easy_entropy,145,batch,False,False,5,0.88,0.6666666666666666
3,10,static_easy_entropy,145,cumulative,False,False,135,0.779349596414273,0.14285714285714285
3,10,static_easy_entropy,150,batch,False,False,5,0.9133333333333333,0.6666666666666666
3,10,static_easy_entropy,150,cumulative,False,False,140,0.7892660565425211,0.14285714285714285
3,10,static_easy_entropy,155,batch,False,False,5,0.8683333333333333,0.6
3,10,static_easy_entropy,155,cumulative,False,False,145,0.7973140304246626,0.14285714285714285
3,10,static_easy_entropy,160,batch,True,False,5,0.8666666666666667,0.6666666666666666
3,10,static_easy_entropy,160,cumulative,True,False,150,0.8055050311359037,0.14285714285714285
3,10,static_easy_entropy,165,batch,False,False,5,0.74,0.2
3,10,static_easy_entropy,165,cumulative,False,False,155,0.8122523759348225,0.1
3,10,static_easy_entropy,170,batch,False,False,5,0.9,0.6666666666666666
3,10,static_easy_entropy,170,cumulative,False,False,160,0.8189262968862026,0.1
3,10,static_easy_entropy,175,batch,False,False,5,0.9175,0.75
3,10,static_easy_entropy,175,cumulative,False,False,165,0.8225224555767793,0.1
3,10,static_easy_entropy,180,batch,False,False,5,0.9277777777777778,0.6666666666666666
3,10,static_easy_entropy,180,cumulative,False,False,170,0.8286198040270438,0.1
3,10,static_easy_entropy,185,batch,False,False,5,0.8555555555555555,0.3333333333333333
3,10,static_easy_entropy,185,cumulative,False,False,175,0.8334641014887321,0.1
3,10,static_easy_entropy,190,batch,False,False,5,0.8993650793650794,0.7142857142857143
3,10,static_easy_entropy,190,cumulative,False,False,180,0.8368465133735152,0.1
3,10,static_easy_entropy,195,batch,False,False,5,0.8895833333333334,0.25
3,10,static_easy_entropy,195,cumulative,False,False,185,0.8406016402483794,0.1
3,10,static_easy_entropy,200,batch,False,False,5,0.7452380952380953,0.14285714285714285
3,10,static_easy_entropy,200,cumulative,False,False,190,0.8424719456569916,0.1
3,10,static_easy_entropy,205,batch,False,False,5,0.67375,0.25
3,10,static_easy_entropy,205,cumulative,False,False,195,0.8461890505447206,0.09090909090909091
3,10,static_easy_entropy,210,batch,False,False,5,0.8458333333333333,0.125
3,10,static_easy_entropy,210,cumulative,False,False,200,0.8497565442653382,0.0625
3,10,static_easy_entropy,215,batch,False,False,5,0.8788888888888889,0.3
3,10,static_easy_entropy,215,cumulative,False,False,205,0.8526511390464044,0.0625
3,10,static_easy_entropy,220,batch,False,False,5,0.71,0.2
3,10,static_easy_entropy,220,cumulative,False,False,210,0.8540564664317227,0.0625
