outer_fold,initial_label_count,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,strategy_a,strategy_b,jaccard
2,10,130,batch,False,False,static_easy_entropy,self_paced_entropy,0.25
2,10,130,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,130,cumulative,False,False,random,random,1.0
2,10,130,cumulative,False,False,random,predictive_entropy,0.3333333333333333
2,10,130,cumulative,False,False,random,static_easy_entropy,0.3559322033898305
2,10,130,cumulative,False,False,random,self_paced_entropy,0.3114754098360656
2,10,130,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,130,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6216216216216216
2,10,130,cumulative,False,False,predictive_entropy,self_paced_entropy,0.6783216783216783
2,10,130,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,130,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7647058823529411
2,10,130,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,135,batch,False,False,random,random,1.0
2,10,135,batch,False,False,random,predictive_entropy,0.0
2,10,135,batch,False,False,random,static_easy_entropy,0.0
2,10,135,batch,False,False,random,self_paced_entropy,0.0
2,10,135,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,135,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,135,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,135,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,135,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,135,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,135,cumulative,False,False,random,random,1.0
2,10,135,cumulative,False,False,random,predictive_entropy,0.34408602150537637
2,10,135,cumulative,False,False,random,static_easy_entropy,0.37362637362637363
2,10,135,cumulative,False,False,random,self_paced_entropy,0.34408602150537637
2,10,135,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,135,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6233766233766234
2,10,135,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7123287671232876
2,10,135,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,135,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7241379310344828
2,10,135,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,140,batch,False,False,random,random,1.0
2,10,140,batch,False,False,random,predictive_entropy,0.0
2,10,140,batch,False,False,random,static_easy_entropy,0.0
2,10,140,batch,False,False,random,self_paced_entropy,0.0
2,10,140,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,140,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,140,batch,False,False,predictive_entropy,self_paced_entropy,0.25
2,10,140,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,140,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,140,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,140,cumulative,False,False,random,random,1.0
2,10,140,cumulative,False,False,random,predictive_entropy,0.3684210526315789
2,10,140,cumulative,False,False,random,static_easy_entropy,0.40540540540540543
2,10,140,cumulative,False,False,random,self_paced_entropy,0.3684210526315789
2,10,140,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,140,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6352201257861635
2,10,140,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7567567567567568
2,10,140,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,140,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7333333333333333
2,10,140,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,145,batch,False,False,random,random,1.0
2,10,145,batch,False,False,random,predictive_entropy,0.0
2,10,145,batch,False,False,random,static_easy_entropy,0.0
2,10,145,batch,False,False,random,self_paced_entropy,0.0
2,10,145,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,145,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,145,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,145,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,145,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,145,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,145,cumulative,False,False,random,random,1.0
2,10,145,cumulative,False,False,random,predictive_entropy,0.40625
2,10,145,cumulative,False,False,random,static_easy_entropy,0.44385026737967914
2,10,145,cumulative,False,False,random,self_paced_entropy,0.41361256544502617
2,10,145,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,145,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6363636363636364
2,10,145,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7532467532467533
2,10,145,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,145,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7532467532467533
2,10,145,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,150,batch,False,False,random,random,1.0
2,10,150,batch,False,False,random,predictive_entropy,0.0
2,10,150,batch,False,False,random,static_easy_entropy,0.0
2,10,150,batch,False,False,random,self_paced_entropy,0.0
2,10,150,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,150,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,150,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,150,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,150,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,150,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,150,cumulative,False,False,random,random,1.0
2,10,150,cumulative,False,False,random,predictive_entropy,0.4358974358974359
2,10,150,cumulative,False,False,random,static_easy_entropy,0.4583333333333333
2,10,150,cumulative,False,False,random,self_paced_entropy,0.4358974358974359
2,10,150,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,150,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6568047337278107
2,10,150,cumulative,False,False,predictive_entropy,self_paced_entropy,0.75
2,10,150,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,150,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7283950617283951
2,10,150,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,155,batch,False,False,random,random,1.0
2,10,155,batch,False,False,random,predictive_entropy,0.0
2,10,155,batch,False,False,random,static_easy_entropy,0.0
2,10,155,batch,False,False,random,self_paced_entropy,0.0
2,10,155,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,155,batch,False,False,predictive_entropy,static_easy_entropy,0.25
2,10,155,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,155,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,155,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,155,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,155,cumulative,False,False,random,random,1.0
2,10,155,cumulative,False,False,random,predictive_entropy,0.4427860696517413
2,10,155,cumulative,False,False,random,static_easy_entropy,0.4720812182741117
2,10,155,cumulative,False,False,random,self_paced_entropy,0.45
2,10,155,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,155,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6666666666666666
2,10,155,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7682926829268293
2,10,155,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,155,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7261904761904762
2,10,155,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,160,batch,True,False,random,random,1.0
2,10,160,batch,True,False,random,predictive_entropy,0.0
2,10,160,batch,True,False,random,static_easy_entropy,0.0
2,10,160,batch,True,False,random,self_paced_entropy,0.1111111111111111
2,10,160,batch,True,False,predictive_entropy,predictive_entropy,1.0
2,10,160,batch,True,False,predictive_entropy,static_easy_entropy,0.0
2,10,160,batch,True,False,predictive_entropy,self_paced_entropy,0.0
2,10,160,batch,True,False,static_easy_entropy,static_easy_entropy,1.0
2,10,160,batch,True,False,static_easy_entropy,self_paced_entropy,0.0
2,10,160,batch,True,False,self_paced_entropy,self_paced_entropy,1.0
2,10,160,cumulative,True,False,random,random,1.0
2,10,160,cumulative,True,False,random,predictive_entropy,0.47783251231527096
2,10,160,cumulative,True,False,random,static_easy_entropy,0.5151515151515151
2,10,160,cumulative,True,False,random,self_paced_entropy,0.48514851485148514
2,10,160,cumulative,True,False,predictive_entropy,predictive_entropy,1.0
2,10,160,cumulative,True,False,predictive_entropy,static_easy_entropy,0.6949152542372882
2,10,160,cumulative,True,False,predictive_entropy,self_paced_entropy,0.7964071856287425
2,10,160,cumulative,True,False,static_easy_entropy,static_easy_entropy,1.0
2,10,160,cumulative,True,False,static_easy_entropy,self_paced_entropy,0.7341040462427746
2,10,160,cumulative,True,False,self_paced_entropy,self_paced_entropy,1.0
2,10,165,batch,False,False,random,random,1.0
2,10,165,batch,False,False,random,predictive_entropy,0.1111111111111111
2,10,165,batch,False,False,random,static_easy_entropy,0.0
2,10,165,batch,False,False,random,self_paced_entropy,0.0
2,10,165,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,165,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,165,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,165,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,165,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,165,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,165,cumulative,False,False,random,random,1.0
2,10,165,cumulative,False,False,random,predictive_entropy,0.4975845410628019
2,10,165,cumulative,False,False,random,static_easy_entropy,0.5422885572139303
2,10,165,cumulative,False,False,random,self_paced_entropy,0.4975845410628019
2,10,165,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,165,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6939890710382514
2,10,165,cumulative,False,False,predictive_entropy,self_paced_entropy,0.791907514450867
2,10,165,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,165,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7318435754189944
2,10,165,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,170,batch,False,False,random,random,1.0
2,10,170,batch,False,False,random,predictive_entropy,0.0
2,10,170,batch,False,False,random,static_easy_entropy,0.0
2,10,170,batch,False,False,random,self_paced_entropy,0.0
2,10,170,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,170,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,170,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,170,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,170,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,170,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,170,cumulative,False,False,random,random,1.0
2,10,170,cumulative,False,False,random,predictive_entropy,0.5165876777251185
2,10,170,cumulative,False,False,random,static_easy_entropy,0.5533980582524272
2,10,170,cumulative,False,False,random,self_paced_entropy,0.5094339622641509
2,10,170,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,170,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7112299465240641
2,10,170,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8181818181818182
2,10,170,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,170,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7486338797814208
2,10,170,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,175,batch,False,False,random,random,1.0
2,10,175,batch,False,False,random,predictive_entropy,0.0
2,10,175,batch,False,False,random,static_easy_entropy,0.0
2,10,175,batch,False,False,random,self_paced_entropy,0.0
2,10,175,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,175,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,175,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,175,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,175,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,175,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,175,cumulative,False,False,random,random,1.0
2,10,175,cumulative,False,False,random,predictive_entropy,0.5420560747663551
2,10,175,cumulative,False,False,random,static_easy_entropy,0.5492957746478874
2,10,175,cumulative,False,False,random,self_paced_entropy,0.5420560747663551
2,10,175,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,175,cumulative,False,False,predictive_entropy,static_easy_entropy,0.746031746031746
2,10,175,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8333333333333334
2,10,175,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,175,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7934782608695652
2,10,175,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,180,batch,False,False,random,random,1.0
2,10,180,batch,False,False,random,predictive_entropy,0.0
2,10,180,batch,False,False,random,static_easy_entropy,0.1111111111111111
2,10,180,batch,False,False,random,self_paced_entropy,0.0
2,10,180,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,180,batch,False,False,predictive_entropy,static_easy_entropy,0.25
2,10,180,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,180,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,180,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,180,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,180,cumulative,False,False,random,random,1.0
2,10,180,cumulative,False,False,random,predictive_entropy,0.5740740740740741
2,10,180,cumulative,False,False,random,static_easy_entropy,0.5813953488372093
2,10,180,cumulative,False,False,random,self_paced_entropy,0.5740740740740741
2,10,180,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,180,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7435897435897436
2,10,180,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8181818181818182
2,10,180,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,180,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7894736842105263
2,10,180,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,185,batch,False,False,random,random,1.0
2,10,185,batch,False,False,random,predictive_entropy,0.0
2,10,185,batch,False,False,random,static_easy_entropy,0.0
2,10,185,batch,False,False,random,self_paced_entropy,0.0
2,10,185,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,185,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,185,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,185,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,185,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,185,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,185,cumulative,False,False,random,random,1.0
2,10,185,cumulative,False,False,random,predictive_entropy,0.6055045871559633
2,10,185,cumulative,False,False,random,static_easy_entropy,0.6203703703703703
2,10,185,cumulative,False,False,random,self_paced_entropy,0.6203703703703703
2,10,185,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,185,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7587939698492462
2,10,185,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8421052631578947
2,10,185,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,185,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8041237113402062
2,10,185,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,190,batch,False,False,random,random,1.0
2,10,190,batch,False,False,random,predictive_entropy,0.0
2,10,190,batch,False,False,random,static_easy_entropy,0.0
2,10,190,batch,False,False,random,self_paced_entropy,0.0
2,10,190,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,190,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,190,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,190,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,190,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,190,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,190,cumulative,False,False,random,random,1.0
2,10,190,cumulative,False,False,random,predictive_entropy,0.6363636363636364
2,10,190,cumulative,False,False,random,static_easy_entropy,0.6589861751152074
2,10,190,cumulative,False,False,random,self_paced_entropy,0.6438356164383562
2,10,190,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,190,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7647058823529411
2,10,190,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8367346938775511
2,10,190,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,190,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8181818181818182
2,10,190,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,195,batch,False,False,random,random,1.0
2,10,195,batch,False,False,random,predictive_entropy,0.0
2,10,195,batch,False,False,random,static_easy_entropy,0.0
2,10,195,batch,False,False,random,self_paced_entropy,0.0
2,10,195,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,195,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,195,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,195,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,195,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,195,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,195,cumulative,False,False,random,random,1.0
2,10,195,cumulative,False,False,random,predictive_entropy,0.6818181818181818
2,10,195,cumulative,False,False,random,static_easy_entropy,0.7050691244239631
2,10,195,cumulative,False,False,random,self_paced_entropy,0.6894977168949772
2,10,195,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,195,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7788461538461539
2,10,195,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8592964824120602
2,10,195,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,195,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8137254901960784
2,10,195,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,200,batch,False,False,random,random,1.0
2,10,200,batch,False,False,random,predictive_entropy,0.0
2,10,200,batch,False,False,random,static_easy_entropy,0.0
2,10,200,batch,False,False,random,self_paced_entropy,0.0
2,10,200,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,200,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,200,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,200,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,200,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,200,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,200,cumulative,False,False,random,random,1.0
2,10,200,cumulative,False,False,random,predictive_entropy,0.7194570135746606
2,10,200,cumulative,False,False,random,static_easy_entropy,0.7431192660550459
2,10,200,cumulative,False,False,random,self_paced_entropy,0.7272727272727273
2,10,200,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,200,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8009478672985783
2,10,200,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8446601941747572
2,10,200,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,200,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8357487922705314
2,10,200,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,205,batch,False,False,random,random,1.0
2,10,205,batch,False,False,random,predictive_entropy,0.0
2,10,205,batch,False,False,random,static_easy_entropy,0.0
2,10,205,batch,False,False,random,self_paced_entropy,0.0
2,10,205,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,205,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,205,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,205,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,205,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,205,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,205,cumulative,False,False,random,random,1.0
2,10,205,cumulative,False,False,random,predictive_entropy,0.7567567567567568
2,10,205,cumulative,False,False,random,static_easy_entropy,0.7808219178082192
2,10,205,cumulative,False,False,random,self_paced_entropy,0.7567567567567568
2,10,205,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,205,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8055555555555556
2,10,205,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8660287081339713
2,10,205,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,205,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8483412322274881
2,10,205,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,210,batch,False,False,random,random,1.0
2,10,210,batch,False,False,random,predictive_entropy,0.0
2,10,210,batch,False,False,random,static_easy_entropy,0.1111111111111111
2,10,210,batch,False,False,random,self_paced_entropy,0.0
2,10,210,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,210,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,210,batch,False,False,predictive_entropy,self_paced_entropy,0.25
2,10,210,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,210,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,210,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,210,cumulative,False,False,random,random,1.0
2,10,210,cumulative,False,False,random,predictive_entropy,0.7937219730941704
2,10,210,cumulative,False,False,random,static_easy_entropy,0.8018018018018018
2,10,210,cumulative,False,False,random,self_paced_entropy,0.7937219730941704
2,10,210,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,210,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8264840182648402
2,10,210,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8867924528301887
2,10,210,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,210,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8691588785046729
2,10,210,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,215,batch,False,False,random,random,1.0
2,10,215,batch,False,False,random,predictive_entropy,0.0
2,10,215,batch,False,False,random,static_easy_entropy,0.1111111111111111
2,10,215,batch,False,False,random,self_paced_entropy,0.0
2,10,215,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,215,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,215,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,215,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,215,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,215,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,215,cumulative,False,False,random,random,1.0
2,10,215,cumulative,False,False,random,predictive_entropy,0.8385650224215246
2,10,215,cumulative,False,False,random,static_easy_entropy,0.8385650224215246
2,10,215,cumulative,False,False,random,self_paced_entropy,0.8303571428571429
2,10,215,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,215,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8552036199095022
2,10,215,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9158878504672897
2,10,215,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,215,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8636363636363636
2,10,215,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,220,batch,False,False,random,random,1.0
2,10,220,batch,False,False,random,predictive_entropy,0.0
2,10,220,batch,False,False,random,static_easy_entropy,0.0
2,10,220,batch,False,False,random,self_paced_entropy,0.0
2,10,220,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,220,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,220,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,220,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,220,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,220,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,220,cumulative,False,False,random,random,1.0
2,10,220,cumulative,False,False,random,predictive_entropy,0.875
2,10,220,cumulative,False,False,random,static_easy_entropy,0.8834080717488789
2,10,220,cumulative,False,False,random,self_paced_entropy,0.875
2,10,220,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,220,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8834080717488789
2,10,220,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9354838709677419
2,10,220,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,220,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8834080717488789
2,10,220,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,225,batch,False,False,random,random,1.0
2,10,225,batch,False,False,random,predictive_entropy,0.0
2,10,225,batch,False,False,random,static_easy_entropy,0.0
2,10,225,batch,False,False,random,self_paced_entropy,0.0
2,10,225,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,225,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,225,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,225,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,225,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,225,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,225,cumulative,False,False,random,random,1.0
2,10,225,cumulative,False,False,random,predictive_entropy,0.9111111111111111
2,10,225,cumulative,False,False,random,static_easy_entropy,0.9111111111111111
2,10,225,cumulative,False,False,random,self_paced_entropy,0.9111111111111111
2,10,225,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,225,cumulative,False,False,predictive_entropy,static_easy_entropy,0.9111111111111111
2,10,225,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9724770642201835
2,10,225,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,225,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.9196428571428571
2,10,225,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,230,batch,False,False,random,random,1.0
2,10,230,batch,False,False,random,predictive_entropy,0.0
2,10,230,batch,False,False,random,static_easy_entropy,0.0
2,10,230,batch,False,False,random,self_paced_entropy,0.0
2,10,230,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,230,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,230,batch,False,False,predictive_entropy,self_paced_entropy,0.42857142857142855
2,10,230,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,230,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,230,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,230,cumulative,False,False,random,random,1.0
2,10,230,cumulative,False,False,random,predictive_entropy,0.9555555555555556
2,10,230,cumulative,False,False,random,static_easy_entropy,0.9555555555555556
2,10,230,cumulative,False,False,random,self_paced_entropy,0.9555555555555556
2,10,230,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,230,cumulative,False,False,predictive_entropy,static_easy_entropy,0.9555555555555556
2,10,230,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9909502262443439
2,10,230,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,230,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.9555555555555556
2,10,230,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,235,batch,False,True,random,random,1.0
