mode,setup,outer_fold_id,inner_fold_id,initial_label_count,strategy,round_id,replay_point,labeled_count,evaluation_dataset,accuracy,precision,recall,f1,balanced_accuracy,gmean,roc_auc,pr_auc,brier_score,log_loss,ece_10,mce_10,decision_threshold,threshold_strategy,threshold_selection_f1,threshold_source,accuracy_fixed_0_5,precision_fixed_0_5,recall_fixed_0_5,f1_fixed_0_5,balanced_accuracy_fixed_0_5,gmean_fixed_0_5,outer_fold
phase5,single_calibrated,2,1,10,random,16,16,90,validation,0.7966101694915254,0.8043478260869565,0.925,0.8604651162790697,0.7256578947368422,0.6977407149243606,0.8618421052631579,0.9402057455297348,0.14393882617735457,0.4260228189309864,0.13884260217829203,0.2880788298118954,0.40980887355144735,pr_best_f1,0.8604651162790697,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,random,16,16,90,holdout,0.7432432432432432,0.7627118644067796,0.9,0.8256880733944953,0.6583333333333333,0.6123724356957945,0.8583333333333333,0.9213310729003704,0.14212978587295835,0.43877327653880555,0.11375279305665835,0.5711938334803255,0.40980887355144735,pr_best_f1,0.8256880733944953,validation,0.7972972972972973,0.8301886792452831,0.88,0.8543689320388349,0.7525,0.7416198487095663,2
phase5,single_calibrated,2,1,10,random,17,17,95,validation,0.7627118644067796,0.75,0.975,0.8478260869565216,0.6453947368421052,0.5548826333938603,0.8460526315789474,0.9317014735755285,0.15747301308248712,0.4748068135793299,0.14948845200280383,0.6561801164985787,0.282821088912006,pr_best_f1,0.8478260869565216,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,random,17,17,95,holdout,0.7297297297297297,0.734375,0.94,0.8245614035087719,0.6158333333333333,0.5236092690801669,0.8675,0.9317886587906112,0.14487111964070068,0.44825202057365565,0.09002005119095005,0.26060361309371594,0.282821088912006,pr_best_f1,0.8245614035087719,validation,0.7837837837837838,0.8148148148148148,0.88,0.8461538461538461,0.7316666666666667,0.7164728420068226,2
phase5,single_calibrated,2,1,10,random,18,18,100,validation,0.8305084745762712,0.8947368421052632,0.85,0.8717948717948718,0.8197368421052631,0.8191780219091253,0.8960526315789473,0.9568164716761924,0.12019035233072083,0.3644732497980145,0.140141481807753,0.5550856673961148,0.6189312993650135,pr_best_f1,0.8717948717948718,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,2
phase5,single_calibrated,2,1,10,random,18,18,100,holdout,0.7837837837837838,0.8541666666666666,0.82,0.836734693877551,0.7641666666666667,0.7621242243449117,0.8241666666666667,0.9038243206880805,0.1509304587038322,0.4660021412685094,0.10353792829608167,0.5341163857998484,0.6189312993650135,pr_best_f1,0.836734693877551,validation,0.7837837837837838,0.8269230769230769,0.86,0.8431372549019608,0.7424999999999999,0.733143914930759,2
phase5,single_calibrated,2,1,10,random,19,19,105,validation,0.7966101694915254,0.7692307692307693,1.0,0.8695652173913044,0.6842105263157895,0.6069769786668839,0.8657894736842106,0.9388245996527349,0.14278357744088377,0.42538104301613033,0.15153499341329218,0.581806133963479,0.20235035855426756,pr_best_f1,0.8695652173913044,validation,0.7457627118644068,0.7777777777777778,0.875,0.823529411764706,0.6743421052631579,0.643796306459214,2
phase5,single_calibrated,2,1,10,random,19,19,105,holdout,0.7837837837837838,0.7741935483870968,0.96,0.8571428571428571,0.6883333333333334,0.6324555320336759,0.865,0.9297996557253269,0.1381470247949124,0.43345596453306057,0.09516046765504514,0.7325546020680425,0.20235035855426756,pr_best_f1,0.8571428571428571,validation,0.8378378378378378,0.8518518518518519,0.92,0.8846153846153846,0.7933333333333333,0.7831560082980487,2
phase5,single_calibrated,2,1,10,random,20,20,110,validation,0.8305084745762712,0.875,0.875,0.875,0.805921052631579,0.8029550685469662,0.8421052631578947,0.9283130369639312,0.14752888847504184,0.4498480317804569,0.20057739515457193,0.44094112557345594,0.5781130567530591,pr_best_f1,0.875,validation,0.8135593220338984,0.8536585365853658,0.875,0.8641975308641976,0.7796052631578947,0.7737468646310083,2
phase5,single_calibrated,2,1,10,random,20,20,110,holdout,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,0.8691666666666666,0.938540356164103,0.1427457641814653,0.4387462807478852,0.10728778012014625,0.5721232949515289,0.5781130567530591,pr_best_f1,0.8599999999999999,validation,0.7972972972972973,0.8431372549019608,0.86,0.8514851485148515,0.7633333333333333,0.7571877794400365,2
phase5,single_calibrated,2,1,10,random,21,21,115,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.8697368421052631,0.942244462935691,0.14142459618560888,0.42585565299818523,0.04474685719319117,0.1740290641987673,0.35326823121929574,pr_best_f1,0.8539325842696629,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,2
phase5,single_calibrated,2,1,10,random,21,21,115,holdout,0.7972972972972973,0.7777777777777778,0.98,0.8672566371681417,0.6983333333333334,0.6390096504226938,0.9041666666666667,0.9559168915240065,0.12330399528884578,0.3837505201540881,0.07260753997576415,0.22048601861825118,0.35326823121929574,pr_best_f1,0.8672566371681417,validation,0.7972972972972973,0.8070175438596491,0.92,0.8598130841121495,0.7308333333333333,0.705927286151579,2
phase5,single_calibrated,2,1,10,random,22,22,120,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.8868421052631579,0.9527258674426586,0.1320924184011767,0.3938396842805416,0.1308526647586684,0.40055277116660004,0.32776672259026296,pr_best_f1,0.8636363636363635,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,2
phase5,single_calibrated,2,1,10,random,22,22,120,holdout,0.8108108108108109,0.8,0.96,0.8727272727272728,0.73,0.6928203230275509,0.8566666666666667,0.9251976695766048,0.13729052031982297,0.429979838957386,0.07500820420745011,0.35437966550302114,0.32776672259026296,pr_best_f1,0.8727272727272728,validation,0.8108108108108109,0.8214285714285714,0.92,0.8679245283018867,0.7516666666666667,0.7325753658611971,2
phase5,single_calibrated,2,1,10,random,23,23,125,validation,0.7288135593220338,0.7142857142857143,1.0,0.8333333333333333,0.5789473684210527,0.39735970711951313,0.8315789473684211,0.928258134379134,0.15280030771012754,0.44610178813298984,0.1023232053783383,0.39417130552244856,0.26840566543488115,pr_best_f1,0.8333333333333333,validation,0.7288135593220338,0.7857142857142857,0.825,0.8048780487804876,0.6756578947368421,0.6589465276604691,2
phase5,single_calibrated,2,1,10,random,23,23,125,holdout,0.7297297297297297,0.7205882352941176,0.98,0.8305084745762712,0.5941666666666666,0.45184805705753195,0.8641666666666666,0.925184707464719,0.13757362067254508,0.43266868731798036,0.10241488848325471,0.24036857321750194,0.26840566543488115,pr_best_f1,0.8305084745762712,validation,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,2
phase5,single_calibrated,2,1,10,random,24,24,130,validation,0.8135593220338984,0.8918918918918919,0.825,0.8571428571428571,0.8072368421052631,0.8070413802734555,0.8644736842105263,0.9393209136026082,0.1458141054025995,0.4368569963923784,0.12189030359426337,0.5665053418260704,0.6165955497544282,pr_best_f1,0.8571428571428571,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,2
phase5,single_calibrated,2,1,10,random,24,24,130,holdout,0.7567567567567568,0.8076923076923077,0.84,0.8235294117647058,0.7116666666666667,0.7,0.8233333333333334,0.8993475005838028,0.15421978695954516,0.4727034862693522,0.0670963455976392,0.21656193423036652,0.6165955497544282,pr_best_f1,0.8235294117647058,validation,0.7837837837837838,0.8035714285714286,0.9,0.8490566037735849,0.7208333333333333,0.698212002188447,2
phase5,single_calibrated,2,1,10,random,25,25,135,validation,0.7966101694915254,0.8888888888888888,0.8,0.8421052631578948,0.7947368421052632,0.7947194142390264,0.8315789473684211,0.9269678702395935,0.15747884462176018,0.46251668732028844,0.1099206891115918,0.3986003609221195,0.631890744501349,pr_best_f1,0.8421052631578948,validation,0.711864406779661,0.7674418604651163,0.825,0.7951807228915662,0.6493421052631578,0.625131565099868,2
phase5,single_calibrated,2,1,10,random,25,25,135,holdout,0.8108108108108109,0.875,0.84,0.8571428571428572,0.7949999999999999,0.7937253933193772,0.8583333333333333,0.9318295531772876,0.1413194618200667,0.43341524345468835,0.07981288874584364,0.1586736629227004,0.631890744501349,pr_best_f1,0.8571428571428572,validation,0.7972972972972973,0.8431372549019608,0.86,0.8514851485148515,0.7633333333333333,0.7571877794400365,2
phase5,single_calibrated,2,1,10,random,26,26,140,validation,0.8305084745762712,0.9411764705882353,0.8,0.8648648648648648,0.8473684210526315,0.8460434230488472,0.8605263157894737,0.9405371321814663,0.1385870266316674,0.4159144626489615,0.10274476285408513,0.5407905204145209,0.6780036747347444,pr_best_f1,0.8648648648648648,validation,0.7627118644067796,0.8421052631578947,0.8,0.8205128205128205,0.7421052631578948,0.7398435111918139,2
phase5,single_calibrated,2,1,10,random,26,26,140,holdout,0.8513513513513513,0.9148936170212766,0.86,0.8865979381443299,0.8466666666666667,0.8465616732800196,0.8858333333333334,0.9323876307734886,0.12197586157326792,0.39098188249509463,0.08670824489132478,0.5666042806504037,0.6780036747347444,pr_best_f1,0.8865979381443299,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,2
phase5,single_calibrated,2,1,10,random,27,27,145,validation,0.7966101694915254,0.8888888888888888,0.8,0.8421052631578948,0.7947368421052632,0.7947194142390264,0.8592105263157894,0.9412609374017168,0.1437155303107855,0.42490291942822556,0.08969712290607285,0.5889979521506459,0.6397889082145024,pr_best_f1,0.8421052631578948,validation,0.7627118644067796,0.8421052631578947,0.8,0.8205128205128205,0.7421052631578948,0.7398435111918139,2
phase5,single_calibrated,2,1,10,random,27,27,145,holdout,0.8108108108108109,0.875,0.84,0.8571428571428572,0.7949999999999999,0.7937253933193772,0.8825,0.9374874696530762,0.1291722412199254,0.4048453016314232,0.07675586896573666,0.4489912392720252,0.6397889082145024,pr_best_f1,0.8571428571428572,validation,0.8243243243243243,0.8490566037735849,0.9,0.8737864077669903,0.7833333333333333,0.7745966692414834,2
phase5,single_calibrated,2,1,10,random,28,28,150,validation,0.7457627118644068,0.7358490566037735,0.975,0.8387096774193549,0.6190789473684211,0.5065362251294778,0.8486842105263158,0.9372530161896253,0.1442028903761291,0.4207311295668551,0.10149868293103995,0.2998432765359998,0.2943473986863711,pr_best_f1,0.8387096774193549,validation,0.7288135593220338,0.8157894736842105,0.775,0.7948717948717949,0.7032894736842106,0.699623959145573,2
phase5,single_calibrated,2,1,10,random,28,28,150,holdout,0.7432432432432432,0.7246376811594203,1.0,0.8403361344537814,0.6041666666666666,0.45643546458763845,0.8791666666666667,0.9373566542162342,0.13549421754328528,0.4188505183736482,0.08928672452540407,0.4359349807270322,0.2943473986863711,pr_best_f1,0.8403361344537814,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,2
phase5,single_calibrated,2,1,10,random,29,29,155,validation,0.7966101694915254,0.868421052631579,0.825,0.8461538461538461,0.7809210526315788,0.7796760460871587,0.8592105263157894,0.9430240118611857,0.14005187719121895,0.41349700240917164,0.10120937447876516,0.2372444064570377,0.558077135003609,pr_best_f1,0.8461538461538461,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,2
phase5,single_calibrated,2,1,10,random,29,29,155,holdout,0.7972972972972973,0.8571428571428571,0.84,0.8484848484848485,0.7741666666666667,0.7713624310270756,0.8666666666666667,0.9344630488296176,0.1391974079202674,0.4276521519693219,0.043306584731054955,0.2358377331741645,0.558077135003609,pr_best_f1,0.8484848484848485,validation,0.7972972972972973,0.8571428571428571,0.84,0.8484848484848485,0.7741666666666667,0.7713624310270756,2
phase5,single_calibrated,2,1,10,random,30,30,160,validation,0.7627118644067796,0.75,0.975,0.8478260869565216,0.6453947368421052,0.5548826333938603,0.8539473684210527,0.9401628333802221,0.13514909121072186,0.397522365968905,0.11269499741448077,0.3985729073537071,0.29854819176079755,pr_best_f1,0.8478260869565216,validation,0.7288135593220338,0.8333333333333334,0.75,0.7894736842105262,0.7171052631578947,0.7163503994113789,2
phase5,single_calibrated,2,1,10,random,30,30,160,holdout,0.7837837837837838,0.765625,0.98,0.8596491228070174,0.6775,0.6062177826491071,0.855,0.9220989840828167,0.14417302262244308,0.44387861919966537,0.07764620619320761,0.41183707021926175,0.29854819176079755,pr_best_f1,0.8596491228070174,validation,0.7837837837837838,0.8541666666666666,0.82,0.836734693877551,0.7641666666666667,0.7621242243449117,2
phase5,single_calibrated,2,1,10,random,31,31,165,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.8631578947368421,0.94321613590111,0.1400460825886749,0.4167187966207443,0.149165947269993,0.8156969735914741,0.31443552053038326,pr_best_f1,0.857142857142857,validation,0.7627118644067796,0.825,0.825,0.825,0.7282894736842105,0.7218397547786817,2
phase5,single_calibrated,2,1,10,random,31,31,165,holdout,0.7567567567567568,0.75,0.96,0.8421052631578947,0.6466666666666666,0.565685424949238,0.85,0.9185724830564514,0.14493865912776271,0.4467654340946403,0.07322806360871129,0.5238633168805233,0.31443552053038326,pr_best_f1,0.8421052631578947,validation,0.7567567567567568,0.8076923076923077,0.84,0.8235294117647058,0.7116666666666667,0.7,2
phase5,single_calibrated,2,1,10,random,32,32,170,validation,0.8135593220338984,0.967741935483871,0.75,0.8450704225352113,0.8486842105263157,0.8429272304235246,0.8618421052631579,0.9443826110792245,0.13683261054994025,0.40272841122027186,0.11242158072941262,0.2572821147916221,0.6571858006661795,pr_best_f1,0.8450704225352113,validation,0.7627118644067796,0.8421052631578947,0.8,0.8205128205128205,0.7421052631578948,0.7398435111918139,2
phase5,single_calibrated,2,1,10,random,32,32,170,holdout,0.7432432432432432,0.8780487804878049,0.72,0.7912087912087912,0.7558333333333334,0.7549834435270749,0.86,0.9288677383758581,0.14511777135047657,0.4368760467181962,0.0831467953918989,0.2234688474332655,0.6571858006661795,pr_best_f1,0.7912087912087912,validation,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,2
phase5,single_calibrated,2,1,10,random,33,33,175,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,0.8592105263157894,0.9404323968192821,0.14804534368505207,0.4378052428862618,0.126693733933056,0.4503994038062572,0.533828065838691,pr_best_f1,0.8607594936708861,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,2
phase5,single_calibrated,2,1,10,random,33,33,175,holdout,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,0.8475,0.9199157138297092,0.14199696966957237,0.4405153481748555,0.10534857473188247,0.43549055558577965,0.533828065838691,pr_best_f1,0.8599999999999999,validation,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,2
phase5,single_calibrated,2,1,10,random,34,34,180,validation,0.8305084745762712,0.8947368421052632,0.85,0.8717948717948718,0.8197368421052631,0.8191780219091253,0.8631578947368421,0.941958782293341,0.14209449818474934,0.4295327972392516,0.12222523194694998,0.34477336735841224,0.5289172580481586,pr_best_f1,0.8717948717948718,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,2
phase5,single_calibrated,2,1,10,random,34,34,180,holdout,0.7972972972972973,0.8571428571428571,0.84,0.8484848484848485,0.7741666666666667,0.7713624310270756,0.8716666666666667,0.9307790427022606,0.13957812856017568,0.43194831209420453,0.09048539203853015,0.4672038868152819,0.5289172580481586,pr_best_f1,0.8484848484848485,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,2
phase5,single_calibrated,2,1,10,random,35,35,185,validation,0.8135593220338984,0.9142857142857143,0.8,0.8533333333333333,0.8210526315789474,0.8207826816681233,0.875,0.9489157310652389,0.13644027946884732,0.4107163158552004,0.1324954871480392,0.36883165162603115,0.6118738272700059,pr_best_f1,0.8533333333333333,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,random,35,35,185,holdout,0.7972972972972973,0.8571428571428571,0.84,0.8484848484848485,0.7741666666666667,0.7713624310270756,0.8575,0.9264854522718593,0.1368948530775579,0.42523683912834626,0.07928924368606435,0.47172814120079987,0.6118738272700059,pr_best_f1,0.8484848484848485,validation,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,2
phase5,single_calibrated,2,1,10,random,36,36,190,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,0.8671052631578947,0.9430764471839485,0.14091012281488052,0.4241023567349048,0.0971174430444204,0.43629275622161956,0.5637072437783804,pr_best_f1,0.8607594936708861,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,2
phase5,single_calibrated,2,1,10,random,36,36,190,holdout,0.7837837837837838,0.8541666666666666,0.82,0.836734693877551,0.7641666666666667,0.7621242243449117,0.8691666666666666,0.9330142694047026,0.1399441618406332,0.4320740240077086,0.12693258658340173,0.8134436173355506,0.5637072437783804,pr_best_f1,0.836734693877551,validation,0.7972972972972973,0.8571428571428571,0.84,0.8484848484848485,0.7741666666666667,0.7713624310270756,2
phase5,single_calibrated,2,1,10,random,37,37,195,validation,0.8305084745762712,0.875,0.875,0.875,0.805921052631579,0.8029550685469662,0.8921052631578947,0.954222692403576,0.12529320686682782,0.38161637506734614,0.15261030025834807,0.3466124133265379,0.5632726466943759,pr_best_f1,0.875,validation,0.8135593220338984,0.8536585365853658,0.875,0.8641975308641976,0.7796052631578947,0.7737468646310083,2
phase5,single_calibrated,2,1,10,random,37,37,195,holdout,0.8378378378378378,0.88,0.88,0.88,0.815,0.812403840463596,0.865,0.9240027704372845,0.12722989753176422,0.4123877412619268,0.06249982397823352,0.3744421368937474,0.5632726466943759,pr_best_f1,0.88,validation,0.8513513513513513,0.8823529411764706,0.9,0.8910891089108911,0.825,0.8215838362577492,2
phase5,single_calibrated,2,1,10,random,38,38,200,validation,0.847457627118644,0.9428571428571428,0.825,0.88,0.8598684210526315,0.8591611576048129,0.8802631578947369,0.9491706500495825,0.13128740624656451,0.3946790063152901,0.15823175321281088,0.7048103572355094,0.6159687757753625,pr_best_f1,0.88,validation,0.7796610169491526,0.8461538461538461,0.825,0.8354430379746836,0.7546052631578948,0.7513146372928764,2
phase5,single_calibrated,2,1,10,random,38,38,200,holdout,0.8243243243243243,0.8775510204081632,0.86,0.8686868686868686,0.8049999999999999,0.8031189202104505,0.8783333333333333,0.9398990949537851,0.12894036595981948,0.4062741616990797,0.10113019711424039,0.4429881074454196,0.6159687757753625,pr_best_f1,0.8686868686868686,validation,0.8513513513513513,0.8545454545454545,0.94,0.8952380952380952,0.8033333333333332,0.7916228058025278,2
phase5,single_calibrated,2,1,10,random,39,39,205,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.8671052631578947,0.9412180505239636,0.14635940126152844,0.43819682586128145,0.10271686812812003,0.3199711162056188,0.33912234996156604,pr_best_f1,0.8636363636363635,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,2
phase5,single_calibrated,2,1,10,random,39,39,205,holdout,0.7702702702702703,0.7894736842105263,0.9,0.8411214953271027,0.7,0.6708203932499369,0.8616666666666667,0.930647474373313,0.14217071068939183,0.43768928013049363,0.06620417147743168,0.2727885714684435,0.33912234996156604,pr_best_f1,0.8411214953271027,validation,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,2
phase5,single_calibrated,2,1,10,random,40,40,210,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.875,0.9482757779226987,0.13188045298609272,0.3942654315752604,0.11350188045381424,0.532981679628307,0.41805472377655245,pr_best_f1,0.8571428571428572,validation,0.7796610169491526,0.8857142857142857,0.775,0.8266666666666667,0.7822368421052632,0.7822033656685184,2
phase5,single_calibrated,2,1,10,random,40,40,210,holdout,0.7972972972972973,0.8723404255319149,0.82,0.8453608247422681,0.7849999999999999,0.7842193570679061,0.8591666666666666,0.9224609098513832,0.14168309319069805,0.4422042946665442,0.07021078547031616,0.24486517742309877,0.41805472377655245,pr_best_f1,0.8453608247422681,validation,0.8108108108108109,0.8913043478260869,0.82,0.8541666666666666,0.8058333333333333,0.805708797684788,2
phase5,single_calibrated,2,1,10,random,41,41,215,validation,0.7457627118644068,0.7551020408163265,0.925,0.8314606741573034,0.6467105263157895,0.5837717650625204,0.825,0.9263369653989824,0.16197668850176272,0.4720821667955749,0.12281834891880761,0.24683001363424983,0.3726674436856621,pr_best_f1,0.8314606741573034,validation,0.7288135593220338,0.7857142857142857,0.825,0.8048780487804876,0.6756578947368421,0.6589465276604691,2
phase5,single_calibrated,2,1,10,random,41,41,215,holdout,0.7837837837837838,0.8148148148148148,0.88,0.8461538461538461,0.7316666666666667,0.7164728420068226,0.8191666666666667,0.9118364535304727,0.15887177427846283,0.478085664148904,0.07460356848551711,0.8019072123792677,0.3726674436856621,pr_best_f1,0.8461538461538461,validation,0.7837837837837838,0.8695652173913043,0.8,0.8333333333333333,0.775,0.7745966692414834,2
phase5,single_calibrated,2,1,10,random,42,42,220,validation,0.8305084745762712,0.8947368421052632,0.85,0.8717948717948718,0.8197368421052631,0.8191780219091253,0.8736842105263158,0.9475066372740504,0.13909254288471823,0.41966541109857125,0.10559535871132333,0.4763417158312706,0.5559695586564648,pr_best_f1,0.8717948717948718,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,2
phase5,single_calibrated,2,1,10,random,42,42,220,holdout,0.8108108108108109,0.8913043478260869,0.82,0.8541666666666666,0.8058333333333333,0.805708797684788,0.8366666666666667,0.9115150246906697,0.15075193866640194,0.46336071692832936,0.08848683195953973,0.2604729599236367,0.5559695586564648,pr_best_f1,0.8541666666666666,validation,0.7972972972972973,0.8723404255319149,0.82,0.8453608247422681,0.7849999999999999,0.7842193570679061,2
phase5,single_calibrated,2,1,10,random,43,43,225,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,0.868421052631579,0.9448797974042987,0.14149468321188355,0.425804181898464,0.08992320821439567,0.20421694657842704,0.5428006030272157,pr_best_f1,0.85,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,2
phase5,single_calibrated,2,1,10,random,43,43,225,holdout,0.8243243243243243,0.8775510204081632,0.86,0.8686868686868686,0.8049999999999999,0.8031189202104505,0.875,0.9338508289117093,0.13430954496810438,0.41916652061720894,0.06443973377396041,0.4485183040789396,0.5428006030272157,pr_best_f1,0.8686868686868686,validation,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,2
phase5,single_calibrated,2,1,10,random,44,44,230,validation,0.847457627118644,0.8604651162790697,0.925,0.891566265060241,0.8046052631578948,0.7955468162478594,0.8907894736842106,0.9527429082036597,0.12699322978408295,0.3985314547749465,0.08773232085462077,0.4642006022702428,0.5531261004264605,pr_best_f1,0.891566265060241,validation,0.847457627118644,0.8604651162790697,0.925,0.891566265060241,0.8046052631578948,0.7955468162478594,2
phase5,single_calibrated,2,1,10,random,44,44,230,holdout,0.8648648648648649,0.9,0.9,0.9,0.8458333333333333,0.8440971508067067,0.9058333333333334,0.9504991551779037,0.11074043075207171,0.3613052413908328,0.12476195342956484,0.45721721484663413,0.5531261004264605,pr_best_f1,0.9,validation,0.8783783783783784,0.9019607843137255,0.92,0.9108910891089109,0.8558333333333333,0.8534244742994739,2
phase5,single_calibrated,2,1,10,random,45,45,235,validation,0.847457627118644,0.9428571428571428,0.825,0.88,0.8598684210526315,0.8591611576048129,0.8789473684210526,0.9499544930100313,0.13499680843241454,0.41082164355627315,0.13799774328290676,0.43759327752169436,0.6820038709964529,pr_best_f1,0.88,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,random,45,45,235,holdout,0.7432432432432432,0.8974358974358975,0.7,0.7865168539325842,0.7666666666666666,0.7637626158259734,0.8508333333333333,0.9201687299624739,0.1412053613897909,0.4451259771643806,0.07618369799801368,0.4198689443204774,0.6820038709964529,pr_best_f1,0.7865168539325842,validation,0.8243243243243243,0.8936170212765957,0.84,0.8659793814432989,0.8158333333333333,0.8154753215150045,2
phase5,single_calibrated,2,1,10,self_paced_entropy,0,0,10,validation,0.711864406779661,0.7017543859649122,1.0,0.8247422680412371,0.5526315789473684,0.3244428422615251,0.5907894736842105,0.7647705320013726,0.21382771879772564,0.6181196651326823,0.032100559550634296,0.049882648918771366,0.5273481674749575,pr_best_f1,0.8247422680412371,validation,0.6779661016949152,0.6779661016949152,1.0,0.8080808080808081,0.5,0.0,2
phase5,single_calibrated,2,1,10,self_paced_entropy,0,0,10,holdout,0.7027027027027027,0.7,0.98,0.8166666666666667,0.5525,0.35,0.7933333333333333,0.9008290697215541,0.19510915098088383,0.5750500688511966,0.15196702206733909,0.21751745200056416,0.5273481674749575,pr_best_f1,0.8166666666666667,validation,0.6756756756756757,0.6756756756756757,1.0,0.8064516129032258,0.5,0.0,2
phase5,single_calibrated,2,1,10,self_paced_entropy,1,1,15,validation,0.6949152542372882,0.6896551724137931,1.0,0.8163265306122449,0.5263157894736842,0.22941573387056177,0.6328947368421053,0.8045115820284536,0.21049547996053664,0.6097750853527343,0.036462440814295116,0.37689486741886535,0.44257098580387244,pr_best_f1,0.8163265306122449,validation,0.6779661016949152,0.6909090909090909,0.95,0.8,0.5276315789473685,0.31622776601683794,2
phase5,single_calibrated,2,1,10,self_paced_entropy,1,1,15,holdout,0.7027027027027027,0.7058823529411765,0.96,0.8135593220338982,0.5633333333333334,0.39999999999999997,0.7883333333333333,0.9029620832199254,0.18927648918149875,0.5587802485524591,0.050912017264399215,0.17795783819880062,0.44257098580387244,pr_best_f1,0.8135593220338982,validation,0.7027027027027027,0.7121212121212122,0.94,0.810344827586207,0.5741666666666666,0.4425306015783918,2
phase5,single_calibrated,2,1,10,self_paced_entropy,2,2,20,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,0.7842105263157895,0.8874228766655395,0.16997155363384878,0.5142305089421437,0.11919126614503739,0.3368763512895849,0.4186240177698176,pr_best_f1,0.8505747126436781,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,self_paced_entropy,2,2,20,holdout,0.7297297297297297,0.75,0.9,0.8181818181818182,0.6375,0.5809475019311126,0.8008333333333333,0.9057526473559077,0.17717968175685794,0.5241462428610756,0.06209381856922879,0.091129421305148,0.4186240177698176,pr_best_f1,0.8181818181818182,validation,0.7297297297297297,0.7586206896551724,0.88,0.8148148148148148,0.6483333333333333,0.6055300708194984,2
