outer_fold,initial_label_count,strategy,acquisition_step,candidate_count,summary_type,metric,spearman,difficulty_quintile,quintile_count,error_rate,mean_predictive_entropy,mean_ensemble_mi
1,10,static_easy_entropy,14,155,difficulty_quintile,candidate_diagnostics,,3,31,0.3225806451612903,0.5013961975577688,
1,10,static_easy_entropy,14,155,difficulty_quintile,candidate_diagnostics,,4,31,0.2903225806451613,0.49646927631716997,
1,10,static_easy_entropy,14,155,difficulty_quintile,candidate_diagnostics,,5,31,0.2903225806451613,0.6239190093999996,
1,10,static_easy_entropy,15,150,spearman,post_hoc_pre_query_log_loss,0.6281576958975955,,,,,
1,10,static_easy_entropy,15,150,spearman,post_hoc_pre_query_absolute_probability_error,0.6281576958975955,,,,,
1,10,static_easy_entropy,15,150,difficulty_quintile,candidate_diagnostics,,1,30,0.03333333333333333,0.40041061369229464,
1,10,static_easy_entropy,15,150,difficulty_quintile,candidate_diagnostics,,2,30,0.16666666666666666,0.4299818915593207,
1,10,static_easy_entropy,15,150,difficulty_quintile,candidate_diagnostics,,3,30,0.3,0.48389876307546104,
1,10,static_easy_entropy,15,150,difficulty_quintile,candidate_diagnostics,,4,30,0.4,0.5745206286783612,
1,10,static_easy_entropy,15,150,difficulty_quintile,candidate_diagnostics,,5,30,0.3,0.6539105870938403,
1,10,static_easy_entropy,16,145,spearman,post_hoc_pre_query_log_loss,0.4829711856400567,,,,,
1,10,static_easy_entropy,16,145,spearman,post_hoc_pre_query_absolute_probability_error,0.4829711856400567,,,,,
1,10,static_easy_entropy,16,145,difficulty_quintile,candidate_diagnostics,,1,29,0.034482758620689655,0.36285935100084077,
1,10,static_easy_entropy,16,145,difficulty_quintile,candidate_diagnostics,,2,29,0.27586206896551724,0.41450192131362634,
1,10,static_easy_entropy,16,145,difficulty_quintile,candidate_diagnostics,,3,29,0.20689655172413793,0.4441038166813478,
1,10,static_easy_entropy,16,145,difficulty_quintile,candidate_diagnostics,,4,29,0.3103448275862069,0.5430901482529124,
1,10,static_easy_entropy,16,145,difficulty_quintile,candidate_diagnostics,,5,29,0.2413793103448276,0.5878428444008972,
1,10,static_easy_entropy,17,140,spearman,post_hoc_pre_query_log_loss,0.5994183376702894,,,,,
1,10,static_easy_entropy,17,140,spearman,post_hoc_pre_query_absolute_probability_error,0.5994183376702894,,,,,
1,10,static_easy_entropy,17,140,difficulty_quintile,candidate_diagnostics,,1,28,0.10714285714285714,0.41744697478193044,
1,10,static_easy_entropy,17,140,difficulty_quintile,candidate_diagnostics,,2,28,0.07142857142857142,0.4484644471657201,
1,10,static_easy_entropy,17,140,difficulty_quintile,candidate_diagnostics,,3,28,0.25,0.5096100501697736,
1,10,static_easy_entropy,17,140,difficulty_quintile,candidate_diagnostics,,4,28,0.5,0.5743982688019116,
1,10,static_easy_entropy,17,140,difficulty_quintile,candidate_diagnostics,,5,28,0.5714285714285714,0.6451198448775022,
1,10,static_easy_entropy,18,135,spearman,post_hoc_pre_query_log_loss,0.6186372061262317,,,,,
1,10,static_easy_entropy,18,135,spearman,post_hoc_pre_query_absolute_probability_error,0.6186372061262317,,,,,
1,10,static_easy_entropy,18,135,difficulty_quintile,candidate_diagnostics,,1,27,0.07407407407407407,0.27752402567712375,
1,10,static_easy_entropy,18,135,difficulty_quintile,candidate_diagnostics,,2,27,0.037037037037037035,0.3078380910653234,
1,10,static_easy_entropy,18,135,difficulty_quintile,candidate_diagnostics,,3,27,0.2962962962962963,0.43979625805804223,
1,10,static_easy_entropy,18,135,difficulty_quintile,candidate_diagnostics,,4,27,0.5185185185185185,0.5663839097171337,
1,10,static_easy_entropy,18,135,difficulty_quintile,candidate_diagnostics,,5,27,0.18518518518518517,0.5571594080496606,
1,10,static_easy_entropy,19,130,spearman,post_hoc_pre_query_log_loss,0.5860164688852777,,,,,
1,10,static_easy_entropy,19,130,spearman,post_hoc_pre_query_absolute_probability_error,0.5860164688852777,,,,,
1,10,static_easy_entropy,19,130,difficulty_quintile,candidate_diagnostics,,1,26,0.0,0.3048912327041633,
1,10,static_easy_entropy,19,130,difficulty_quintile,candidate_diagnostics,,2,26,0.07692307692307693,0.33815243874501516,
1,10,static_easy_entropy,19,130,difficulty_quintile,candidate_diagnostics,,3,26,0.19230769230769232,0.3856732818431903,
1,10,static_easy_entropy,19,130,difficulty_quintile,candidate_diagnostics,,4,26,0.3076923076923077,0.42389688449287466,
1,10,static_easy_entropy,19,130,difficulty_quintile,candidate_diagnostics,,5,26,0.38461538461538464,0.5911663395164819,
1,10,static_easy_entropy,20,125,spearman,post_hoc_pre_query_log_loss,0.6482027649769585,,,,,
1,10,static_easy_entropy,20,125,spearman,post_hoc_pre_query_absolute_probability_error,0.6482027649769585,,,,,
1,10,static_easy_entropy,20,125,difficulty_quintile,candidate_diagnostics,,1,25,0.0,0.30919079855116643,
1,10,static_easy_entropy,20,125,difficulty_quintile,candidate_diagnostics,,2,25,0.08,0.3157287939184835,
1,10,static_easy_entropy,20,125,difficulty_quintile,candidate_diagnostics,,3,25,0.16,0.3671539688091084,
1,10,static_easy_entropy,20,125,difficulty_quintile,candidate_diagnostics,,4,25,0.48,0.4593143638868693,
1,10,static_easy_entropy,20,125,difficulty_quintile,candidate_diagnostics,,5,25,0.48,0.5750874890641938,
1,10,static_easy_entropy,21,120,spearman,post_hoc_pre_query_log_loss,0.6964372525869852,,,,,
1,10,static_easy_entropy,21,120,spearman,post_hoc_pre_query_absolute_probability_error,0.6964372525869852,,,,,
1,10,static_easy_entropy,21,120,difficulty_quintile,candidate_diagnostics,,1,24,0.041666666666666664,0.2542673495443476,
1,10,static_easy_entropy,21,120,difficulty_quintile,candidate_diagnostics,,2,24,0.041666666666666664,0.2756800528957512,
1,10,static_easy_entropy,21,120,difficulty_quintile,candidate_diagnostics,,3,24,0.16666666666666666,0.3538100404481012,
1,10,static_easy_entropy,21,120,difficulty_quintile,candidate_diagnostics,,4,24,0.5416666666666666,0.594957922278377,
1,10,static_easy_entropy,21,120,difficulty_quintile,candidate_diagnostics,,5,24,0.4583333333333333,0.60192620547017,
1,10,static_easy_entropy,22,115,spearman,post_hoc_pre_query_log_loss,0.4393355953602147,,,,,
1,10,static_easy_entropy,22,115,spearman,post_hoc_pre_query_absolute_probability_error,0.4393355953602147,,,,,
1,10,static_easy_entropy,22,115,difficulty_quintile,candidate_diagnostics,,1,23,0.08695652173913043,0.3065423127938263,
1,10,static_easy_entropy,22,115,difficulty_quintile,candidate_diagnostics,,2,23,0.08695652173913043,0.35729441023818387,
1,10,static_easy_entropy,22,115,difficulty_quintile,candidate_diagnostics,,3,23,0.391304347826087,0.48314057474940936,
1,10,static_easy_entropy,22,115,difficulty_quintile,candidate_diagnostics,,4,23,0.2608695652173913,0.5120269982243917,
1,10,static_easy_entropy,22,115,difficulty_quintile,candidate_diagnostics,,5,23,0.17391304347826086,0.5557437540633978,
1,10,static_easy_entropy,23,110,spearman,post_hoc_pre_query_log_loss,0.5540517999233595,,,,,
1,10,static_easy_entropy,23,110,spearman,post_hoc_pre_query_absolute_probability_error,0.5540517999233595,,,,,
1,10,static_easy_entropy,23,110,difficulty_quintile,candidate_diagnostics,,1,22,0.045454545454545456,0.29416632386400404,
1,10,static_easy_entropy,23,110,difficulty_quintile,candidate_diagnostics,,2,22,0.13636363636363635,0.30423766837280414,
1,10,static_easy_entropy,23,110,difficulty_quintile,candidate_diagnostics,,3,22,0.2727272727272727,0.47126053688169195,
1,10,static_easy_entropy,23,110,difficulty_quintile,candidate_diagnostics,,4,22,0.5454545454545454,0.6425178617010504,
1,10,static_easy_entropy,23,110,difficulty_quintile,candidate_diagnostics,,5,22,0.3181818181818182,0.6530041040741774,
1,10,static_easy_entropy,24,105,spearman,post_hoc_pre_query_log_loss,0.5546236782085838,,,,,
1,10,static_easy_entropy,24,105,spearman,post_hoc_pre_query_absolute_probability_error,0.5546236782085838,,,,,
1,10,static_easy_entropy,24,105,difficulty_quintile,candidate_diagnostics,,1,21,0.0,0.17421799563674037,
1,10,static_easy_entropy,24,105,difficulty_quintile,candidate_diagnostics,,2,21,0.19047619047619047,0.3752343628357113,
1,10,static_easy_entropy,24,105,difficulty_quintile,candidate_diagnostics,,3,21,0.47619047619047616,0.5265368133872201,
1,10,static_easy_entropy,24,105,difficulty_quintile,candidate_diagnostics,,4,21,0.6190476190476191,0.5968110644757293,
1,10,static_easy_entropy,24,105,difficulty_quintile,candidate_diagnostics,,5,21,0.2857142857142857,0.6060090867797007,
1,10,static_easy_entropy,25,100,spearman,post_hoc_pre_query_log_loss,0.6781998199819981,,,,,
1,10,static_easy_entropy,25,100,spearman,post_hoc_pre_query_absolute_probability_error,0.6781998199819981,,,,,
1,10,static_easy_entropy,25,100,difficulty_quintile,candidate_diagnostics,,1,20,0.05,0.2351620907990972,
1,10,static_easy_entropy,25,100,difficulty_quintile,candidate_diagnostics,,2,20,0.0,0.2715627733149037,
1,10,static_easy_entropy,25,100,difficulty_quintile,candidate_diagnostics,,3,20,0.4,0.46040873017975825,
1,10,static_easy_entropy,25,100,difficulty_quintile,candidate_diagnostics,,4,20,0.35,0.5261938166194777,
1,10,static_easy_entropy,25,100,difficulty_quintile,candidate_diagnostics,,5,20,0.45,0.6385794261212788,
1,10,static_easy_entropy,26,95,spearman,post_hoc_pre_query_log_loss,0.5985022396416573,,,,,
1,10,static_easy_entropy,26,95,spearman,post_hoc_pre_query_absolute_probability_error,0.5985022396416573,,,,,
1,10,static_easy_entropy,26,95,difficulty_quintile,candidate_diagnostics,,1,19,0.0,0.25590155378950163,
1,10,static_easy_entropy,26,95,difficulty_quintile,candidate_diagnostics,,2,19,0.10526315789473684,0.3111858651158387,
1,10,static_easy_entropy,26,95,difficulty_quintile,candidate_diagnostics,,3,19,0.6842105263157895,0.542727337486264,
1,10,static_easy_entropy,26,95,difficulty_quintile,candidate_diagnostics,,4,19,0.47368421052631576,0.6009629416789002,
1,10,static_easy_entropy,26,95,difficulty_quintile,candidate_diagnostics,,5,19,0.21052631578947367,0.6591805796252854,
1,10,static_easy_entropy,27,90,spearman,post_hoc_pre_query_log_loss,0.6986129974894019,,,,,
1,10,static_easy_entropy,27,90,spearman,post_hoc_pre_query_absolute_probability_error,0.6986129974894019,,,,,
1,10,static_easy_entropy,27,90,difficulty_quintile,candidate_diagnostics,,1,18,0.0,0.22654884922722182,
1,10,static_easy_entropy,27,90,difficulty_quintile,candidate_diagnostics,,2,18,0.16666666666666666,0.30998833208860954,
1,10,static_easy_entropy,27,90,difficulty_quintile,candidate_diagnostics,,3,18,0.3333333333333333,0.48847353192673343,
1,10,static_easy_entropy,27,90,difficulty_quintile,candidate_diagnostics,,4,18,0.2777777777777778,0.550817105829532,
1,10,static_easy_entropy,27,90,difficulty_quintile,candidate_diagnostics,,5,18,0.4444444444444444,0.6098182649792978,
1,10,static_easy_entropy,28,85,spearman,post_hoc_pre_query_log_loss,0.6641586867305062,,,,,
1,10,static_easy_entropy,28,85,spearman,post_hoc_pre_query_absolute_probability_error,0.6641586867305062,,,,,
1,10,static_easy_entropy,28,85,difficulty_quintile,candidate_diagnostics,,1,17,0.0,0.25834059902829626,
1,10,static_easy_entropy,28,85,difficulty_quintile,candidate_diagnostics,,2,17,0.058823529411764705,0.33241524478119244,
1,10,static_easy_entropy,28,85,difficulty_quintile,candidate_diagnostics,,3,17,0.4117647058823529,0.4921298439789591,
1,10,static_easy_entropy,28,85,difficulty_quintile,candidate_diagnostics,,4,17,0.23529411764705882,0.5014857043346297,
1,10,static_easy_entropy,28,85,difficulty_quintile,candidate_diagnostics,,5,17,0.47058823529411764,0.6239954998823554,
1,10,static_easy_entropy,29,80,spearman,post_hoc_pre_query_log_loss,0.6370135958743555,,,,,
1,10,static_easy_entropy,29,80,spearman,post_hoc_pre_query_absolute_probability_error,0.6370135958743555,,,,,
1,10,static_easy_entropy,29,80,difficulty_quintile,candidate_diagnostics,,1,16,0.0,0.2554813139097704,
1,10,static_easy_entropy,29,80,difficulty_quintile,candidate_diagnostics,,2,16,0.1875,0.41428032338382814,
1,10,static_easy_entropy,29,80,difficulty_quintile,candidate_diagnostics,,3,16,0.125,0.3943208468234479,
1,10,static_easy_entropy,29,80,difficulty_quintile,candidate_diagnostics,,4,16,0.625,0.5213095146621635,
1,10,static_easy_entropy,29,80,difficulty_quintile,candidate_diagnostics,,5,16,0.625,0.6428590470626259,
1,10,static_easy_entropy,30,75,spearman,post_hoc_pre_query_log_loss,0.5180369843527738,,,,,
1,10,static_easy_entropy,30,75,spearman,post_hoc_pre_query_absolute_probability_error,0.5180369843527738,,,,,
1,10,static_easy_entropy,30,75,difficulty_quintile,candidate_diagnostics,,1,15,0.0,0.2214923419157976,
1,10,static_easy_entropy,30,75,difficulty_quintile,candidate_diagnostics,,2,15,0.06666666666666667,0.3539057774355618,
1,10,static_easy_entropy,30,75,difficulty_quintile,candidate_diagnostics,,3,15,0.26666666666666666,0.42142395156208345,
1,10,static_easy_entropy,30,75,difficulty_quintile,candidate_diagnostics,,4,15,0.5333333333333333,0.5278001013606565,
1,10,static_easy_entropy,30,75,difficulty_quintile,candidate_diagnostics,,5,15,0.3333333333333333,0.5865628440813833,
1,10,static_easy_entropy,31,70,spearman,post_hoc_pre_query_log_loss,0.7165602309509229,,,,,
1,10,static_easy_entropy,31,70,spearman,post_hoc_pre_query_absolute_probability_error,0.7165602309509229,,,,,
1,10,static_easy_entropy,31,70,difficulty_quintile,candidate_diagnostics,,1,14,0.0,0.28163816757349136,
1,10,static_easy_entropy,31,70,difficulty_quintile,candidate_diagnostics,,2,14,0.07142857142857142,0.3197982194315077,
1,10,static_easy_entropy,31,70,difficulty_quintile,candidate_diagnostics,,3,14,0.35714285714285715,0.4712993862562001,
1,10,static_easy_entropy,31,70,difficulty_quintile,candidate_diagnostics,,4,14,0.35714285714285715,0.5498214666239757,
1,10,static_easy_entropy,31,70,difficulty_quintile,candidate_diagnostics,,5,14,0.7142857142857143,0.6288816671411622,
1,10,static_easy_entropy,32,65,spearman,post_hoc_pre_query_log_loss,0.5754807692307692,,,,,
1,10,static_easy_entropy,32,65,spearman,post_hoc_pre_query_absolute_probability_error,0.5754807692307692,,,,,
1,10,static_easy_entropy,32,65,difficulty_quintile,candidate_diagnostics,,1,13,0.0,0.22318718809034566,
1,10,static_easy_entropy,32,65,difficulty_quintile,candidate_diagnostics,,2,13,0.07692307692307693,0.3649076200220254,
1,10,static_easy_entropy,32,65,difficulty_quintile,candidate_diagnostics,,3,13,0.46153846153846156,0.4753568394869628,
1,10,static_easy_entropy,32,65,difficulty_quintile,candidate_diagnostics,,4,13,0.38461538461538464,0.5681408524565713,
1,10,static_easy_entropy,32,65,difficulty_quintile,candidate_diagnostics,,5,13,0.38461538461538464,0.5526727348376049,
1,10,static_easy_entropy,33,60,spearman,post_hoc_pre_query_log_loss,0.5185884968046681,,,,,
1,10,static_easy_entropy,33,60,spearman,post_hoc_pre_query_absolute_probability_error,0.5185884968046681,,,,,
1,10,static_easy_entropy,33,60,difficulty_quintile,candidate_diagnostics,,1,12,0.0,0.1030015367619973,
1,10,static_easy_entropy,33,60,difficulty_quintile,candidate_diagnostics,,2,12,0.5,0.3252122844060605,
1,10,static_easy_entropy,33,60,difficulty_quintile,candidate_diagnostics,,3,12,0.4166666666666667,0.5152874362027362,
1,10,static_easy_entropy,33,60,difficulty_quintile,candidate_diagnostics,,4,12,0.4166666666666667,0.5076024083793939,
1,10,static_easy_entropy,33,60,difficulty_quintile,candidate_diagnostics,,5,12,0.4166666666666667,0.5557563485397472,
1,10,static_easy_entropy,34,55,spearman,post_hoc_pre_query_log_loss,0.4671717171717173,,,,,
1,10,static_easy_entropy,34,55,spearman,post_hoc_pre_query_absolute_probability_error,0.4671717171717173,,,,,
1,10,static_easy_entropy,34,55,difficulty_quintile,candidate_diagnostics,,1,11,0.0,0.1398158231562466,
1,10,static_easy_entropy,34,55,difficulty_quintile,candidate_diagnostics,,2,11,0.2727272727272727,0.5214323143975431,
1,10,static_easy_entropy,34,55,difficulty_quintile,candidate_diagnostics,,3,11,0.5454545454545454,0.5333926030867031,
1,10,static_easy_entropy,34,55,difficulty_quintile,candidate_diagnostics,,4,11,0.09090909090909091,0.5440925937845198,
1,10,static_easy_entropy,34,55,difficulty_quintile,candidate_diagnostics,,5,11,0.09090909090909091,0.5434843002294708,
1,10,static_easy_entropy,35,50,spearman,post_hoc_pre_query_log_loss,0.4870588235294117,,,,,
1,10,static_easy_entropy,35,50,spearman,post_hoc_pre_query_absolute_probability_error,0.4870588235294117,,,,,
1,10,static_easy_entropy,35,50,difficulty_quintile,candidate_diagnostics,,1,10,0.0,0.2760742906835103,
1,10,static_easy_entropy,35,50,difficulty_quintile,candidate_diagnostics,,2,10,0.1,0.37822949665682337,
1,10,static_easy_entropy,35,50,difficulty_quintile,candidate_diagnostics,,3,10,0.0,0.5495949523941053,
1,10,static_easy_entropy,35,50,difficulty_quintile,candidate_diagnostics,,4,10,0.2,0.5313323058179336,
1,10,static_easy_entropy,35,50,difficulty_quintile,candidate_diagnostics,,5,10,0.2,0.5626332000354546,
1,10,static_easy_entropy,36,45,spearman,post_hoc_pre_query_log_loss,0.31264822134387343,,,,,
1,10,static_easy_entropy,36,45,spearman,post_hoc_pre_query_absolute_probability_error,0.31264822134387343,,,,,
1,10,static_easy_entropy,36,45,difficulty_quintile,candidate_diagnostics,,1,9,0.0,0.3142446169831696,
1,10,static_easy_entropy,36,45,difficulty_quintile,candidate_diagnostics,,2,9,0.2222222222222222,0.43312991606440465,
1,10,static_easy_entropy,36,45,difficulty_quintile,candidate_diagnostics,,3,9,0.0,0.5023115871203278,
1,10,static_easy_entropy,36,45,difficulty_quintile,candidate_diagnostics,,4,9,0.2222222222222222,0.48413257744138377,
1,10,static_easy_entropy,36,45,difficulty_quintile,candidate_diagnostics,,5,9,0.1111111111111111,0.523846285891418,
1,10,static_easy_entropy,37,40,spearman,post_hoc_pre_query_log_loss,0.16022514071294564,,,,,
1,10,static_easy_entropy,37,40,spearman,post_hoc_pre_query_absolute_probability_error,0.16022514071294564,,,,,
1,10,static_easy_entropy,37,40,difficulty_quintile,candidate_diagnostics,,1,8,0.0,0.24803869422004454,
1,10,static_easy_entropy,37,40,difficulty_quintile,candidate_diagnostics,,2,8,0.125,0.4744022335528952,
1,10,static_easy_entropy,37,40,difficulty_quintile,candidate_diagnostics,,3,8,0.0,0.5185365937263392,
1,10,static_easy_entropy,37,40,difficulty_quintile,candidate_diagnostics,,4,8,0.0,0.4574778040601128,
1,10,static_easy_entropy,37,40,difficulty_quintile,candidate_diagnostics,,5,8,0.125,0.3729081498420601,
1,10,static_easy_entropy,38,35,spearman,post_hoc_pre_query_log_loss,0.5313725490196078,,,,,
1,10,static_easy_entropy,38,35,spearman,post_hoc_pre_query_absolute_probability_error,0.5313725490196078,,,,,
1,10,static_easy_entropy,38,35,difficulty_quintile,candidate_diagnostics,,1,7,0.0,0.24262967306386862,
1,10,static_easy_entropy,38,35,difficulty_quintile,candidate_diagnostics,,2,7,0.14285714285714285,0.5485979414915299,
1,10,static_easy_entropy,38,35,difficulty_quintile,candidate_diagnostics,,3,7,0.0,0.4976031515142837,
1,10,static_easy_entropy,38,35,difficulty_quintile,candidate_diagnostics,,4,7,0.2857142857142857,0.5610898431866803,
1,10,static_easy_entropy,38,35,difficulty_quintile,candidate_diagnostics,,5,7,0.14285714285714285,0.6383276621080685,
1,10,static_easy_entropy,39,30,spearman,post_hoc_pre_query_log_loss,0.07764182424916574,,,,,
1,10,static_easy_entropy,39,30,spearman,post_hoc_pre_query_absolute_probability_error,0.07764182424916574,,,,,
1,10,static_easy_entropy,39,30,difficulty_quintile,candidate_diagnostics,,1,6,0.0,0.29752841216327014,
1,10,static_easy_entropy,39,30,difficulty_quintile,candidate_diagnostics,,2,6,0.3333333333333333,0.6348143024977948,
1,10,static_easy_entropy,39,30,difficulty_quintile,candidate_diagnostics,,3,6,0.0,0.5162147836313634,
1,10,static_easy_entropy,39,30,difficulty_quintile,candidate_diagnostics,,4,6,0.0,0.41582162124458105,
1,10,static_easy_entropy,39,30,difficulty_quintile,candidate_diagnostics,,5,6,0.0,0.5363374939498284,
1,10,static_easy_entropy,40,25,spearman,post_hoc_pre_query_log_loss,0.5050971434076504,,,,,
1,10,static_easy_entropy,40,25,spearman,post_hoc_pre_query_absolute_probability_error,0.5050971434076504,,,,,
1,10,static_easy_entropy,40,25,difficulty_quintile,candidate_diagnostics,,1,5,0.0,0.1833747966403534,
1,10,static_easy_entropy,40,25,difficulty_quintile,candidate_diagnostics,,2,5,0.0,0.2474326778214157,
1,10,static_easy_entropy,40,25,difficulty_quintile,candidate_diagnostics,,3,5,0.0,0.48544211029052464,
1,10,static_easy_entropy,40,25,difficulty_quintile,candidate_diagnostics,,4,5,0.2,0.5599032391957189,
1,10,static_easy_entropy,40,25,difficulty_quintile,candidate_diagnostics,,5,5,0.2,0.439243526737456,
1,10,static_easy_entropy,41,20,spearman,post_hoc_pre_query_log_loss,0.41503759398496237,,,,,
1,10,static_easy_entropy,41,20,spearman,post_hoc_pre_query_absolute_probability_error,0.41503759398496237,,,,,
1,10,static_easy_entropy,41,20,difficulty_quintile,candidate_diagnostics,,1,4,0.0,0.17456627213207507,
1,10,static_easy_entropy,41,20,difficulty_quintile,candidate_diagnostics,,2,4,0.25,0.5044833612583407,
1,10,static_easy_entropy,41,20,difficulty_quintile,candidate_diagnostics,,3,4,0.0,0.3722282484191764,
1,10,static_easy_entropy,41,20,difficulty_quintile,candidate_diagnostics,,4,4,0.0,0.4155728270614409,
1,10,static_easy_entropy,41,20,difficulty_quintile,candidate_diagnostics,,5,4,0.25,0.5367945668889722,
1,10,static_easy_entropy,42,15,spearman,post_hoc_pre_query_log_loss,0.19999999999999998,,,,,
1,10,static_easy_entropy,42,15,spearman,post_hoc_pre_query_absolute_probability_error,0.19999999999999998,,,,,
1,10,static_easy_entropy,42,15,difficulty_quintile,candidate_diagnostics,,1,3,0.0,0.22098490355563757,
1,10,static_easy_entropy,42,15,difficulty_quintile,candidate_diagnostics,,2,3,0.0,0.41534830945728035,
1,10,static_easy_entropy,42,15,difficulty_quintile,candidate_diagnostics,,3,3,0.0,0.39200262040658146,
1,10,static_easy_entropy,42,15,difficulty_quintile,candidate_diagnostics,,4,3,0.3333333333333333,0.3055403120462856,
1,10,static_easy_entropy,42,15,difficulty_quintile,candidate_diagnostics,,5,3,0.0,0.3298771809809198,
1,10,static_easy_entropy,43,10,spearman,post_hoc_pre_query_log_loss,0.6727272727272726,,,,,
1,10,static_easy_entropy,43,10,spearman,post_hoc_pre_query_absolute_probability_error,0.6727272727272726,,,,,
1,10,static_easy_entropy,43,10,difficulty_quintile,candidate_diagnostics,,1,2,0.0,0.2637033035777485,
1,10,static_easy_entropy,43,10,difficulty_quintile,candidate_diagnostics,,2,2,0.0,0.31013044850407745,
1,10,static_easy_entropy,43,10,difficulty_quintile,candidate_diagnostics,,3,2,0.0,0.5253351303709319,
1,10,static_easy_entropy,43,10,difficulty_quintile,candidate_diagnostics,,4,2,0.0,0.32213140594504613,
1,10,static_easy_entropy,43,10,difficulty_quintile,candidate_diagnostics,,5,2,0.5,0.687865816742022,
1,10,static_easy_entropy,44,5,spearman,post_hoc_pre_query_log_loss,0.7,,,,,
1,10,static_easy_entropy,44,5,spearman,post_hoc_pre_query_absolute_probability_error,0.7,,,,,
1,10,static_easy_entropy,44,5,difficulty_quintile,candidate_diagnostics,,1,1,0.0,0.27482618841388773,
1,10,static_easy_entropy,44,5,difficulty_quintile,candidate_diagnostics,,2,1,0.0,0.3528570203080277,
1,10,static_easy_entropy,44,5,difficulty_quintile,candidate_diagnostics,,3,1,1.0,0.6869831174999137,
1,10,static_easy_entropy,44,5,difficulty_quintile,candidate_diagnostics,,4,1,0.0,0.5620376315174117,
1,10,static_easy_entropy,44,5,difficulty_quintile,candidate_diagnostics,,5,1,0.0,0.6071262734142087,
2,10,predictive_entropy,0,225,spearman,post_hoc_pre_query_log_loss,-0.03394542772861358,,,,,
2,10,predictive_entropy,0,225,spearman,post_hoc_pre_query_absolute_probability_error,-0.03394542772861358,,,,,
2,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,1,45,0.37777777777777777,0.6388031570438317,
2,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,2,45,0.3333333333333333,0.600166913500955,
2,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,3,45,0.4,0.591777416158399,
2,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,4,45,0.15555555555555556,0.5956625150039079,
2,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,5,45,0.3333333333333333,0.6183552469790962,
2,10,predictive_entropy,1,220,spearman,post_hoc_pre_query_log_loss,0.2112406529811848,,,,,
2,10,predictive_entropy,1,220,spearman,post_hoc_pre_query_absolute_probability_error,0.2112406529811848,,,,,
2,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,1,44,0.25,0.5491237248754217,
2,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,2,44,0.22727272727272727,0.5644174129299246,
2,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,3,44,0.3181818181818182,0.5859879710957704,
2,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,4,44,0.38636363636363635,0.6210252033379049,
2,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,5,44,0.18181818181818182,0.6350970875769536,
2,10,predictive_entropy,2,215,spearman,post_hoc_pre_query_log_loss,0.22820763602115482,,,,,
2,10,predictive_entropy,2,215,spearman,post_hoc_pre_query_absolute_probability_error,0.22820763602115482,,,,,
2,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,1,43,0.3023255813953488,0.5277223784182408,
2,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,2,43,0.20930232558139536,0.529648633911906,
2,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,3,43,0.20930232558139536,0.5585251717988154,
2,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,4,43,0.46511627906976744,0.5946763411218414,
2,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,5,43,0.3953488372093023,0.6508559291412914,
2,10,predictive_entropy,3,210,spearman,post_hoc_pre_query_log_loss,-0.13667754046900968,,,,,
2,10,predictive_entropy,3,210,spearman,post_hoc_pre_query_absolute_probability_error,-0.13667754046900968,,,,,
2,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,1,42,0.3333333333333333,0.5473752359219705,
2,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,2,42,0.40476190476190477,0.5326896414404262,
2,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,3,42,0.23809523809523808,0.500355882849795,
2,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,4,42,0.16666666666666666,0.4805475653753154,
2,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,5,42,0.2619047619047619,0.5045633892540531,
2,10,predictive_entropy,4,205,spearman,post_hoc_pre_query_log_loss,0.1865944199133596,,,,,
2,10,predictive_entropy,4,205,spearman,post_hoc_pre_query_absolute_probability_error,0.1865944199133596,,,,,
2,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,1,41,0.21951219512195122,0.5397865819904686,
2,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,2,41,0.2926829268292683,0.5444435811236479,
2,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,3,41,0.24390243902439024,0.5481639385395826,
2,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,4,41,0.24390243902439024,0.5752779306753482,
