mode,setup,outer_fold_id,inner_fold_id,replay_seed_size,initial_label_count,strategy,round_id,probability_type,Brier,ECE_10,MCE_10
ablation,ensemble_raw,3,1,40,40,oed_logdet,4,calibrated,0.16231883376066733,0.1576521255463477,0.5659447176856535
ablation,ensemble_raw,3,1,40,40,oed_logdet,5,raw,0.1622327671954242,0.11653494150456739,0.3186704556147258
ablation,ensemble_raw,3,1,40,40,oed_logdet,5,calibrated,0.15778500877162993,0.10194128886101919,0.3604382476334015
ablation,ensemble_raw,3,1,40,40,oed_logdet,6,raw,0.17049517826011004,0.10905542403964678,0.3635317142520632
ablation,ensemble_raw,3,1,40,40,oed_logdet,6,calibrated,0.1591617746434274,0.020713754414730275,0.05750014339709786
ablation,ensemble_raw,3,1,40,40,oed_logdet,7,raw,0.16180263992833455,0.1274542473887993,0.4283086329698562
ablation,ensemble_raw,3,1,40,40,oed_logdet,7,calibrated,0.15846124096568237,0.04308056651680648,0.13467207552480925
ablation,ensemble_raw,3,1,40,40,oed_logdet,8,raw,0.15853898427414176,0.11116657659916553,0.43491892615954075
ablation,ensemble_raw,3,1,40,40,oed_logdet,8,calibrated,0.1542185239093631,0.0506306082484069,0.09008232174445396
ablation,ensemble_raw,3,1,40,40,oed_logdet,9,raw,0.1703275402488399,0.11678002554986437,0.24337915126234294
ablation,ensemble_raw,3,1,40,40,oed_logdet,9,calibrated,0.16386686852469184,0.10601653994527133,0.2550211226710549
ablation,ensemble_raw,3,1,40,40,oed_logdet,10,raw,0.1619282305382761,0.11795598043728685,0.3888590594132742
ablation,ensemble_raw,3,1,40,40,oed_logdet,10,calibrated,0.1568392070622719,0.08659096661235526,0.3434747588806536
ablation,ensemble_raw,3,1,40,40,oed_logdet,11,raw,0.17337986794800805,0.07299591717073474,0.17728880792856216
ablation,ensemble_raw,3,1,40,40,oed_logdet,11,calibrated,0.1696149204447838,0.07092662101681728,0.20900640593980901
ablation,ensemble_raw,3,1,40,40,oed_logdet,12,raw,0.1721402688228204,0.14396091366218308,0.8036524742841721
ablation,ensemble_raw,3,1,40,40,oed_logdet,12,calibrated,0.16083657781258026,0.12833909847791614,0.35369792097105457
ablation,ensemble_raw,3,1,40,40,oed_logdet,13,raw,0.1668192437233137,0.15861739886261647,0.45304821729660044
ablation,ensemble_raw,3,1,40,40,oed_logdet,13,calibrated,0.15735930830782538,0.09164566588849815,0.24481941707096477
ablation,ensemble_raw,3,1,40,40,oed_logdet,14,raw,0.17095292382391253,0.1177753340137207,0.4390858054161072
ablation,ensemble_raw,3,1,40,40,oed_logdet,14,calibrated,0.16142805590614637,0.06870382431626598,0.3237517492164299
ablation,ensemble_raw,3,1,40,40,oed_logdet,15,raw,0.17114350685851523,0.12625784750206998,0.5241334974765778
ablation,ensemble_raw,3,1,40,40,oed_logdet,15,calibrated,0.16146915341238416,0.08122047196906594,0.6597062209018973
ablation,ensemble_raw,3,1,40,40,oed_logdet,16,raw,0.17073093300606587,0.1302628946001247,0.2488783857226371
ablation,ensemble_raw,3,1,40,40,oed_logdet,16,calibrated,0.16484065153354288,0.11134172193961549,0.25807079558892076
ablation,ensemble_raw,3,1,40,40,oed_logdet,17,raw,0.1609401681471258,0.13292874739331717,0.4572429200013479
ablation,ensemble_raw,3,1,40,40,oed_logdet,17,calibrated,0.15298568761378026,0.0949662625190759,0.2044174136313643
ablation,ensemble_raw,3,1,40,40,oed_logdet,18,raw,0.16198776860730746,0.12958628744897197,0.410126531869173
ablation,ensemble_raw,3,1,40,40,oed_logdet,18,calibrated,0.15705472385634045,0.08554606055127331,0.1349470252754973
ablation,ensemble_raw,3,1,40,40,oed_logdet,19,raw,0.1516418934488684,0.13417094746383573,0.4582277079423268
ablation,ensemble_raw,3,1,40,40,oed_logdet,19,calibrated,0.14806173045876,0.09150697515275659,0.2829600212376918
ablation,ensemble_raw,3,1,40,40,oed_logdet,20,raw,0.1346507021830883,0.10003031028781907,0.3821213483810425
ablation,ensemble_raw,3,1,40,40,oed_logdet,20,calibrated,0.13437255947624588,0.08708567047908355,0.303883192737344
ablation,single_calibrated,3,1,40,40,random,0,raw,0.19732290025430507,0.15980257700055334,0.6666988432407379
ablation,single_calibrated,3,1,40,40,random,0,calibrated,0.1860527337649116,0.14677784243425043,0.5545176817266724
ablation,single_calibrated,3,1,40,40,random,1,raw,0.19164880085647523,0.13025631187325817,0.7463112870852153
ablation,single_calibrated,3,1,40,40,random,1,calibrated,0.1874100805699734,0.08233988215983737,0.6658217963657871
ablation,single_calibrated,3,1,40,40,random,2,raw,0.1990112012681893,0.11704848428903998,0.3991735279560089
ablation,single_calibrated,3,1,40,40,random,2,calibrated,0.19663712101255884,0.07940440463810473,0.2259916222894866
ablation,single_calibrated,3,1,40,40,random,3,raw,0.177450354652336,0.17013270117468754,0.5987293124198914
ablation,single_calibrated,3,1,40,40,random,3,calibrated,0.17095273762661442,0.15651683780209735,0.5081863443723416
ablation,single_calibrated,3,1,40,40,random,4,raw,0.1629196489181088,0.16513660663770413,0.7006274461746216
ablation,single_calibrated,3,1,40,40,random,4,calibrated,0.15420567165001303,0.08665485000665049,0.2171152297863851
ablation,single_calibrated,3,1,40,40,random,5,raw,0.1627126720869567,0.11113812193527059,0.9286740198731422
ablation,single_calibrated,3,1,40,40,random,5,calibrated,0.15794899300865425,0.08937647213113943,0.2553963261983391
ablation,single_calibrated,3,1,40,40,random,6,raw,0.19517983576983855,0.19120028652882173,0.8636009395122528
ablation,single_calibrated,3,1,40,40,random,6,calibrated,0.1618103071747543,0.08573390468699535,0.41029084892764295
ablation,single_calibrated,3,1,40,40,random,7,raw,0.16375023761638544,0.15669517433744365,0.6107974648475647
ablation,single_calibrated,3,1,40,40,random,7,calibrated,0.14984385394287222,0.10183560410290957,0.22705706879890286
ablation,single_calibrated,3,1,40,40,random,8,raw,0.1618918305030121,0.12892399791438697,0.2702614489410604
ablation,single_calibrated,3,1,40,40,random,8,calibrated,0.14943021726853026,0.08043367153100549,0.25533269787416424
ablation,single_calibrated,3,1,40,40,random,9,raw,0.16744909517037182,0.14341594051506562,0.32689627011617023
ablation,single_calibrated,3,1,40,40,random,9,calibrated,0.15265624171306924,0.1278317833151865,0.338854996703678
ablation,single_calibrated,3,1,40,40,random,10,raw,0.1513028820567411,0.10277247529918866,0.3378390272458394
ablation,single_calibrated,3,1,40,40,random,10,calibrated,0.14893884801010507,0.09946233076133085,0.22473979477487538
ablation,single_calibrated,3,1,40,40,random,11,raw,0.14596289752116254,0.18751102029267003,0.5174817442893982
ablation,single_calibrated,3,1,40,40,random,11,calibrated,0.1398388481728391,0.08611603022437868,0.3356043640870174
ablation,single_calibrated,3,1,40,40,random,12,raw,0.1533953616365082,0.12407401456671246,0.2273959914843241
ablation,single_calibrated,3,1,40,40,random,12,calibrated,0.15253951549501016,0.09878565539124028,0.21968631519614906
ablation,single_calibrated,3,1,40,40,random,13,raw,0.1443822346318398,0.14090798340611538,0.5086318254470825
ablation,single_calibrated,3,1,40,40,random,13,calibrated,0.13613954257433328,0.0796270967155333,0.27625497979798697
ablation,single_calibrated,3,1,40,40,random,14,raw,0.14117255108432414,0.1423135761613563,0.38710622986157733
ablation,single_calibrated,3,1,40,40,random,14,calibrated,0.13505931403197308,0.10176120085240681,0.23889998275671204
ablation,single_calibrated,3,1,40,40,random,15,raw,0.1561949921666379,0.13156611889095635,0.6227515637874603
ablation,single_calibrated,3,1,40,40,random,15,calibrated,0.14417940545145833,0.10387021291127577,0.6311940879582929
ablation,single_calibrated,3,1,40,40,random,16,raw,0.15228015245781715,0.13183877819170386,0.23689791560173035
ablation,single_calibrated,3,1,40,40,random,16,calibrated,0.14954758777343471,0.12221918153759485,0.32898937475276313
ablation,single_calibrated,3,1,40,40,random,17,raw,0.1590945154253284,0.12420733235145019,0.2896603122353554
ablation,single_calibrated,3,1,40,40,random,17,calibrated,0.1572820860475961,0.12044311665711971,0.3468431256353033
ablation,single_calibrated,3,1,40,40,random,18,raw,0.16494154503613126,0.15999478316408092,0.4235760420560837
ablation,single_calibrated,3,1,40,40,random,18,calibrated,0.15763922528954952,0.12711022863465793,0.5419644835552919
ablation,single_calibrated,3,1,40,40,random,19,raw,0.1434410141123227,0.13280165561680066,0.42382809023062384
ablation,single_calibrated,3,1,40,40,random,19,calibrated,0.1424557083040065,0.1089320538566754,0.477657783796796
ablation,single_calibrated,3,1,40,40,random,20,raw,0.1467840934776963,0.12193287353394396,0.4807857275009155
ablation,single_calibrated,3,1,40,40,random,20,calibrated,0.14733884282253906,0.10452653651214588,0.5708584120984234
ablation,single_calibrated,3,1,40,40,ensemble_mean,0,raw,0.19732290025430507,0.15980257700055334,0.6666988432407379
ablation,single_calibrated,3,1,40,40,ensemble_mean,0,calibrated,0.1860527337649116,0.14677784243425043,0.5545176817266724
ablation,single_calibrated,3,1,40,40,ensemble_mean,1,raw,0.19642016951440514,0.09116030497066048,0.39490988850593567
ablation,single_calibrated,3,1,40,40,ensemble_mean,1,calibrated,0.18782194546089132,0.11453681595310669,0.37576343048132754
ablation,single_calibrated,3,1,40,40,ensemble_mean,2,raw,0.20055144876171108,0.10698076223922992,0.5105159282684326
ablation,single_calibrated,3,1,40,40,ensemble_mean,2,calibrated,0.19600930126136723,0.0928035375275588,0.15276098537344296
ablation,single_calibrated,3,1,40,40,ensemble_mean,3,raw,0.19939606450549385,0.12206865973391773,0.31129416823387146
ablation,single_calibrated,3,1,40,40,ensemble_mean,3,calibrated,0.18986296480022372,0.05379614355760946,0.37822849394353014
ablation,single_calibrated,3,1,40,40,ensemble_mean,4,raw,0.21302086993624728,0.08690662404238168,0.28894004970788956
ablation,single_calibrated,3,1,40,40,ensemble_mean,4,calibrated,0.2074642481675709,0.11832736166554786,0.5109594646118298
ablation,single_calibrated,3,1,40,40,ensemble_mean,5,raw,0.1812075362555363,0.12822410211724752,0.6478930413722992
ablation,single_calibrated,3,1,40,40,ensemble_mean,5,calibrated,0.17415085180154677,0.08886076882383227,0.24243237638163026
ablation,single_calibrated,3,1,40,40,ensemble_mean,6,raw,0.21812237236205653,0.10741546901605899,0.3581770777702331
ablation,single_calibrated,3,1,40,40,ensemble_mean,6,calibrated,0.20923428344379924,0.11326577738902609,0.26116989411663827
ablation,single_calibrated,3,1,40,40,ensemble_mean,7,raw,0.21622223120878264,0.08289675187256378,0.5045425295829773
ablation,single_calibrated,3,1,40,40,ensemble_mean,7,calibrated,0.21055404314307,0.14455361661968483,0.2707223402589398
ablation,single_calibrated,3,1,40,40,ensemble_mean,8,raw,0.16799935585354547,0.1538800431762712,0.6306667327880859
ablation,single_calibrated,3,1,40,40,ensemble_mean,8,calibrated,0.14410501529893555,0.0800063259509271,0.6712905548835328
ablation,single_calibrated,3,1,40,40,ensemble_mean,9,raw,0.22777012382338338,0.17277843366234993,0.32782214879989624
ablation,single_calibrated,3,1,40,40,ensemble_mean,9,calibrated,0.2032102820368212,0.03583036064376327,0.11890430700482602
ablation,single_calibrated,3,1,40,40,ensemble_mean,10,raw,0.2086274909813948,0.1093945725489471,0.2788331906000773
ablation,single_calibrated,3,1,40,40,ensemble_mean,10,calibrated,0.20019789708587815,0.07689391989779537,0.19840578654636432
ablation,single_calibrated,3,1,40,40,ensemble_mean,11,raw,0.18253604661743822,0.14126118184146236,0.44132357835769653
ablation,single_calibrated,3,1,40,40,ensemble_mean,11,calibrated,0.16805695928477296,0.08827219785790358,0.5409684003233002
ablation,single_calibrated,3,1,40,40,ensemble_mean,12,raw,0.1655995420520861,0.14269251553183893,0.6505096256732941
ablation,single_calibrated,3,1,40,40,ensemble_mean,12,calibrated,0.1577632848791371,0.11053472086371863,0.5268369512275815
ablation,single_calibrated,3,1,40,40,ensemble_mean,13,raw,0.16881668728288657,0.15616043088799814,0.6788095235824585
ablation,single_calibrated,3,1,40,40,ensemble_mean,13,calibrated,0.15230761620578276,0.07277823505661835,0.5708801415963682
ablation,single_calibrated,3,1,40,40,ensemble_mean,14,raw,0.17767467483779423,0.1558935642242432,0.5517084449529648
ablation,single_calibrated,3,1,40,40,ensemble_mean,14,calibrated,0.1672176739076789,0.08751812562902675,0.43938611763642355
ablation,single_calibrated,3,1,40,40,ensemble_mean,15,raw,0.16875028716488683,0.14782050693944349,0.7388854324817657
ablation,single_calibrated,3,1,40,40,ensemble_mean,15,calibrated,0.161185871690887,0.10749470135840472,0.34489568415486044
ablation,single_calibrated,3,1,40,40,ensemble_mean,16,raw,0.17675092275388563,0.1856847550656836,0.3897570868333181
ablation,single_calibrated,3,1,40,40,ensemble_mean,16,calibrated,0.17571152917524854,0.11255523746295834,0.4069138516238572
ablation,single_calibrated,3,1,40,40,ensemble_mean,17,raw,0.18054065885347034,0.14373122496625126,0.4024951830506325
ablation,single_calibrated,3,1,40,40,ensemble_mean,17,calibrated,0.16595779680583306,0.09859118409362495,0.389782385361748
ablation,single_calibrated,3,1,40,40,ensemble_mean,18,raw,0.1639508893300106,0.1298540812932839,0.44874073565006256
ablation,single_calibrated,3,1,40,40,ensemble_mean,18,calibrated,0.1605208780584923,0.08453989184965931,0.15331271299384142
ablation,single_calibrated,3,1,40,40,ensemble_mean,19,raw,0.1614856638278233,0.16870823868755566,0.4599035233259201
ablation,single_calibrated,3,1,40,40,ensemble_mean,19,calibrated,0.15861669333559086,0.1502437577829303,0.26087427001476315
ablation,single_calibrated,3,1,40,40,ensemble_mean,20,raw,0.18985413541092425,0.1628960328713312,0.5487954020500183
ablation,single_calibrated,3,1,40,40,ensemble_mean,20,calibrated,0.1538239618565627,0.05004063738782711,0.7175858707108382
ablation,single_calibrated,3,1,40,40,predictive_entropy,0,raw,0.19732290025430507,0.15980257700055334,0.6666988432407379
ablation,single_calibrated,3,1,40,40,predictive_entropy,0,calibrated,0.1860527337649116,0.14677784243425043,0.5545176817266724
ablation,single_calibrated,3,1,40,40,predictive_entropy,1,raw,0.17812742248493935,0.09080457687377928,0.3488959471384684
ablation,single_calibrated,3,1,40,40,predictive_entropy,1,calibrated,0.17717425121120522,0.11109020237689078,0.3586486688801271
ablation,single_calibrated,3,1,40,40,predictive_entropy,2,raw,0.1587634601894369,0.12376337826757108,0.9369499161839485
ablation,single_calibrated,3,1,40,40,predictive_entropy,2,calibrated,0.14996104814557,0.11587168172721755,0.37462133543134746
ablation,single_calibrated,3,1,40,40,predictive_entropy,3,raw,0.157088914273697,0.147033243487447,0.3408554084599018
ablation,single_calibrated,3,1,40,40,predictive_entropy,3,calibrated,0.14355725673058464,0.10950885981489375,0.4170033026312335
ablation,single_calibrated,3,1,40,40,predictive_entropy,4,raw,0.19211131286016336,0.17663673399868657,0.5397294163703918
ablation,single_calibrated,3,1,40,40,predictive_entropy,4,calibrated,0.18128053898885418,0.10930634320983322,0.5949512265760074
ablation,single_calibrated,3,1,40,40,predictive_entropy,5,raw,0.18361110469441752,0.13801844342280245,0.4669417043526968
ablation,single_calibrated,3,1,40,40,predictive_entropy,5,calibrated,0.17956887243462138,0.0995937744767255,0.24893752307936765
ablation,single_calibrated,3,1,40,40,predictive_entropy,6,raw,0.18576452124226706,0.1505664344561302,0.19618860880533862
ablation,single_calibrated,3,1,40,40,predictive_entropy,6,calibrated,0.18159180563218344,0.12422716112982202,0.27937826085660045
ablation,single_calibrated,3,1,40,40,predictive_entropy,7,raw,0.153567367180968,0.13436173874947985,0.5547851622104645
ablation,single_calibrated,3,1,40,40,predictive_entropy,7,calibrated,0.1494865031962952,0.10025314011368111,0.2955773704353932
ablation,single_calibrated,3,1,40,40,predictive_entropy,8,raw,0.15779738827631903,0.12946483581247975,0.6992411911487579
ablation,single_calibrated,3,1,40,40,predictive_entropy,8,calibrated,0.15093484761783232,0.10855257270144597,0.23974308959165536
ablation,single_calibrated,3,1,40,40,predictive_entropy,9,raw,0.16817254399959192,0.1436816524651091,0.5381036847829819
ablation,single_calibrated,3,1,40,40,predictive_entropy,9,calibrated,0.16814891692358389,0.13954183841082077,0.5424044750243504
ablation,single_calibrated,3,1,40,40,predictive_entropy,10,raw,0.1723926438256865,0.13746278897180395,0.30897881587346393
ablation,single_calibrated,3,1,40,40,predictive_entropy,10,calibrated,0.1713505850337971,0.18453844788966123,0.5750220458567983
ablation,single_calibrated,3,1,40,40,predictive_entropy,11,raw,0.16023107923996555,0.09166205257682476,0.6530300676822662
ablation,single_calibrated,3,1,40,40,predictive_entropy,11,calibrated,0.1589432345547201,0.1089595076386984,0.5941332069981013
ablation,single_calibrated,3,1,40,40,predictive_entropy,12,raw,0.1557307824429341,0.08139212884135166,0.7898173928260803
ablation,single_calibrated,3,1,40,40,predictive_entropy,12,calibrated,0.15330699789469346,0.056085391789171254,0.6982097841279452
ablation,single_calibrated,3,1,40,40,predictive_entropy,13,raw,0.1532240673534753,0.13766322720606453,0.6398224631945293
ablation,single_calibrated,3,1,40,40,predictive_entropy,13,calibrated,0.1502186520548048,0.1284618064505712,0.5478418058045091
ablation,single_calibrated,3,1,40,40,predictive_entropy,14,raw,0.1499244766412628,0.10611383086543974,0.16611036409934365
ablation,single_calibrated,3,1,40,40,predictive_entropy,14,calibrated,0.145833992179265,0.08074076073213937,0.20747624959817534
ablation,single_calibrated,3,1,40,40,predictive_entropy,15,raw,0.1538795900632926,0.11872986893532643,0.42377978563308716
ablation,single_calibrated,3,1,40,40,predictive_entropy,15,calibrated,0.15347062022844177,0.08251917015803584,0.426115906101724
ablation,single_calibrated,3,1,40,40,predictive_entropy,16,raw,0.16026047162828258,0.11285573572425522,0.5154476761817932
ablation,single_calibrated,3,1,40,40,predictive_entropy,16,calibrated,0.1590125496248665,0.10452484781177646,0.24420927292878492
ablation,single_calibrated,3,1,40,40,predictive_entropy,17,raw,0.15019430204366502,0.12687478176618028,0.4827393889427185
ablation,single_calibrated,3,1,40,40,predictive_entropy,17,calibrated,0.1495082972603354,0.13327923600655386,0.574397950184764
ablation,single_calibrated,3,1,40,40,predictive_entropy,18,raw,0.1522383442267586,0.08927450366949632,0.4424693435430527
ablation,single_calibrated,3,1,40,40,predictive_entropy,18,calibrated,0.14981638952457607,0.13446974494602018,0.4489795342204862
ablation,single_calibrated,3,1,40,40,predictive_entropy,19,raw,0.1637066409591878,0.12007389817450002,0.6366403996944427
ablation,single_calibrated,3,1,40,40,predictive_entropy,19,calibrated,0.1564296750875249,0.07750042839141076,0.307287196161463
ablation,single_calibrated,3,1,40,40,predictive_entropy,20,raw,0.1498358217061823,0.14466033004603146,0.44548195600509644
ablation,single_calibrated,3,1,40,40,predictive_entropy,20,calibrated,0.14773807998494695,0.09882267100469203,0.4639630617779153
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,0,raw,0.19732290025430507,0.15980257700055334,0.6666988432407379
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,0,calibrated,0.1860527337649116,0.14677784243425043,0.5545176817266724
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,1,raw,0.19641282617463504,0.13186342786934416,0.3907540440559387
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,1,calibrated,0.18746472669566772,0.10361463376495067,0.2886575849532612
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,2,raw,0.1871230964344962,0.1602777409351478,0.2568200435489416
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,2,calibrated,0.17560424411429224,0.1108981704365351,0.20869901080893782
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,3,raw,0.21618199833131987,0.10123200840869193,0.6080658137798309
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,3,calibrated,0.20642001828287537,0.08855385836356072,0.5163043824438416
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,4,raw,0.21550182551156025,0.08924734238850873,0.28693362697958946
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,4,calibrated,0.2092613715899144,0.10077073253458686,0.1620643596886293
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,5,raw,0.1812075362555363,0.12822410211724752,0.6478930413722992
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,5,calibrated,0.17415085180154677,0.08886076882383227,0.24243237638163026
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,6,raw,0.21812237236205653,0.10741546901605899,0.3581770777702331
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,6,calibrated,0.20923428344379924,0.11326577738902609,0.26116989411663827
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,7,raw,0.2132742486414966,0.08161679112305083,0.5164695084095001
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,7,calibrated,0.20679849907955272,0.1141864219409064,0.5300690151793286
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,8,raw,0.22145370117050345,0.1145415705139354,0.1683806379636129
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,8,calibrated,0.20801286283841572,0.02950040382102604,0.06476856871314984
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,9,raw,0.18160927166240926,0.17055465041075724,0.758250966668129
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,9,calibrated,0.1629275812108539,0.1222967291147827,0.5362939785966995
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,10,raw,0.19571394584828236,0.09390644703881214,0.39387989044189453
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,10,calibrated,0.1838919094871425,0.07039481004300902,0.16831651553261906
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,11,raw,0.17521044988182877,0.16113543453610554,0.6454205513000488
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,11,calibrated,0.1557064060533245,0.1331270074920184,0.2213276462468851
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,12,raw,0.19231405004142937,0.17604344249781917,0.2581336200237274
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,12,calibrated,0.17641330410207737,0.06524313377033213,0.1531357805377811
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,13,raw,0.21727424446510074,0.12176239086409744,0.3624700754880905
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,13,calibrated,0.20265964812300166,0.07165222338089049,0.18901639728839353
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,14,raw,0.15880127501125885,0.1295924816848868,0.3796527832746506
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,14,calibrated,0.15528317581060458,0.110211405782702,0.24132559556235755
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,15,raw,0.14337466737482968,0.122328239982411,0.5276859800020853
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,15,calibrated,0.14478714262687414,0.12868389890760132,0.29743597280960443
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,16,raw,0.1572824318578929,0.15035339116545052,0.37523749470710754
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,16,calibrated,0.149292516112628,0.0914326709749568,0.15380943090299926
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,17,raw,0.1609402936884862,0.07970432255227691,0.37224010229110716
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,17,calibrated,0.15675751238834335,0.058697930877596644,0.13977635882130302
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,18,raw,0.15225336738097034,0.12076682376406964,0.5782854408025742
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,18,calibrated,0.14949480618837674,0.08730071855723402,0.24123272238693627
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,19,raw,0.163465389856544,0.1279689292028799,0.45762723684310913
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,19,calibrated,0.1485409770760461,0.11962688058339885,0.3274745159508541
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,20,raw,0.1772209601153094,0.15601364889387356,0.8492278903722763
ablation,single_calibrated,3,1,40,40,similarity_penalized_mean,20,calibrated,0.1768577035830148,0.1055315220394482,0.6839489483237935
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,0,raw,0.19732290025430507,0.15980257700055334,0.6666988432407379
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,0,calibrated,0.1860527337649116,0.14677784243425043,0.5545176817266724
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,1,raw,0.2000926802256768,0.14296020062293036,0.3364056646823883
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,1,calibrated,0.18439419544762822,0.0841465749450496,0.24832436561853477
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,2,raw,0.19894775827854466,0.1183297906891774,0.24699994921684265
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,2,calibrated,0.18836734394261326,0.07943625665227741,0.35271119281215796
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,3,raw,0.17593385831883898,0.15600012710033834,0.4115253686904907
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,3,calibrated,0.16067901191210818,0.08660695135347592,0.5546198426891955
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,4,raw,0.17010130174292284,0.14074730431124316,0.43891974290212
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,4,calibrated,0.1559490646653773,0.08665498796085902,0.7049526611522916
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,5,raw,0.17073520155801286,0.1666986934082993,0.6354531198740005
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,5,calibrated,0.16048054157647773,0.11874174151253819,0.23221332750874252
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,6,raw,0.20015368692239116,0.18192976309081255,0.5348512331644695
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,6,calibrated,0.1860230998300504,0.12567383479942149,0.24534319573307162
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,7,raw,0.1938725853178331,0.1320975852214684,0.29247379302978516
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,7,calibrated,0.1735586559713971,0.058215951551107814,0.14899003855127824
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,8,raw,0.165516289317205,0.124734407006684,0.44477248191833496
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,8,calibrated,0.1595666532938281,0.07022775642271054,0.28961898831649874
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,9,raw,0.16097563652884567,0.14377280280499136,0.4698345363140106
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,9,calibrated,0.1475150523339372,0.13786693336254907,0.34955048591236726
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,10,raw,0.1805390790402846,0.18317346426389985,0.3498890280723572
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,10,calibrated,0.1612029510087192,0.11536306025108328,0.3454686529075537
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,11,raw,0.17061625430597127,0.14429189536278533,0.5484267026185989
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,11,calibrated,0.154150104032462,0.11169277027998731,0.25407279288429097
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,12,raw,0.17729596359386812,0.10818274622246367,0.5756185501813889
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,12,calibrated,0.1705360401159202,0.090469636385759,0.2533481460561199
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,13,raw,0.16567580364329487,0.12540936672081382,0.8138467818498611
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,13,calibrated,0.16040950748779015,0.12484561869272254,0.5686040058694218
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,14,raw,0.16667489688380366,0.16529823334540353,0.5492646545171738
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,14,calibrated,0.15406114145278357,0.13376172735857164,0.4588380832113652
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,15,raw,0.16798155911737453,0.14879219372898847,0.7410797476768494
ablation,single_calibrated,3,1,40,40,cluster_diverse_representative,15,calibrated,0.15366595840471353,0.09060768937816964,0.5410216974110702
